dataset,size,quality,method,metric,seed,mi_value,umis_per_cell,fitted_mi_value,A_info,B_info,A_info_err,B_info_err,y_info,y_info_lower,A_cell_fit,B_cell_fit,C_cell_fit,A_cell_err,B_cell_err,C_cell_err,y_cell_upper,y_cell_lower
PBMC,100,0.225772,Geneformer,celltype.l3,2303,1.98055,1829,1.972760998070334,0.0060158183336747,0.1005632507093983,0.0008003023546304,0.0102575084656106,0.0713393867489099,-0.0713393867489099,999999.9201224811,0.09102221622499147,4.178018936513832,30052847.82822154,0.15655900495490788,2.977307755441779,5.578067021812047,-5.578067021812047
PBMC,100,0.225772,Geneformer,celltype.l3,2701,1.90867,1829,1.972760998070334,0.0060158183336747,0.1005632507093983,0.0008003023546304,0.0102575084656106,0.0713393867489099,-0.0713393867489099,999999.9201224811,0.09102221622499147,4.178018936513832,30052847.82822154,0.15655900495490788,2.977307755441779,5.578067021812047,-5.578067021812047
PBMC,100,0.4751547,Geneformer,celltype.l3,42,1.88406,3849,2.002961209922847,0.0060158183336747,0.1005632507093983,0.0008003023546304,0.0102575084656106,0.0766034913897598,-0.0766034913897598,999998.9443269876,0.08918974234449324,4.22245739226686,33352214.477531552,0.170780777160086,3.249162073611344,5.894126983403818,-5.894126983403818
PBMC,100,0.4751547,Geneformer,celltype.l3,2303,1.85204,3849,2.002961209922847,0.0060158183336747,0.1005632507093983,0.0008003023546304,0.0102575084656106,0.0766034913897598,-0.0766034913897598,999998.9443269876,0.08918974234449324,4.22245739226686,33352214.477531552,0.170780777160086,3.249162073611344,5.894126983403818,-5.894126983403818
PBMC,100,0.4751547,Geneformer,celltype.l3,2701,1.90439,3849,2.002961209922847,0.0060158183336747,0.1005632507093983,0.0008003023546304,0.0102575084656106,0.0766034913897598,-0.0766034913897598,999998.9443269876,0.08918974234449324,4.22245739226686,33352214.477531552,0.170780777160086,3.249162073611344,5.894126983403818,-5.894126983403818
PBMC,100,1.0,Geneformer,celltype.l3,42,2.3141,8100,2.017830549767038,0.0060158183336747,0.1005632507093983,0.0008003023546304,0.0102575084656106,0.0794707369578741,-0.0794707369578741,264.89652461547126,0.16537313819969882,3.5074905154382625,1254.9622577288499,0.18214702513227954,0.7723848778430761,0.24835794194332048,-0.24835794194332048
PBMC,100,1.0,Geneformer,celltype.l3,2701,2.29579,8100,2.017830549767038,0.0060158183336747,0.1005632507093983,0.0008003023546304,0.0102575084656106,0.0794707369578741,-0.0794707369578741,264.89652461547126,0.16537313819969882,3.5074905154382625,1254.9622577288499,0.18214702513227954,0.7723848778430761,0.24835794194332048,-0.24835794194332048
PBMC,100,0.0012346,Geneformer,protein_counts,42,0.71425,10,0.7440221198403644,0.0158790074084074,0.2250504095021561,0.0032162235537545,0.0375021051804741,0.1374896308936956,-0.1374896308936956,10.001591879751881,0.9103748795543918,0.7443564328847083,,,,0.0,-0.0
PBMC,100,0.0012346,Geneformer,protein_counts,2701,0.63226,10,0.7440221198403644,0.0158790074084074,0.2250504095021561,0.0032162235537545,0.0375021051804741,0.1374896308936956,-0.1374896308936956,10.001591879751881,0.9103748795543918,0.7443564328847083,,,,0.0,-0.0
PBMC,100,0.0025982,Geneformer,protein_counts,42,0.97858,21,1.0511843997585388,0.0158790074084074,0.2250504095021561,0.0032162235537545,0.0375021051804741,0.1394898577404358,-0.1394898577404358,10.000006404201963,0.6671358303883235,1.1645767950547101,17.11545140098632,0.2895659959691777,0.02367409542902775,0.5295644907213694,-0.5295644907213694
PBMC,100,0.0025982,Geneformer,protein_counts,2701,0.98386,21,1.0511843997585388,0.0158790074084074,0.2250504095021561,0.0032162235537545,0.0375021051804741,0.1394898577404358,-0.1394898577404358,10.000006404201963,0.6671358303883235,1.1645767950547101,17.11545140098632,0.2895659959691777,0.02367409542902775,0.5295644907213694,-0.5295644907213694
PBMC,100,0.0054682,Geneformer,protein_counts,42,1.37599,44,1.341069395205793,0.0158790074084074,0.2250504095021561,0.0032162235537545,0.0375021051804741,0.1176038647876351,-0.1176038647876351,10.000008023557074,0.4160672405846867,1.6578337234909366,35.996795147847855,0.30295885337112294,0.09411559614734667,1.0112855034685535,-1.0112855034685535
PBMC,100,0.0054682,Geneformer,protein_counts,2701,1.34557,44,1.341069395205793,0.0158790074084074,0.2250504095021561,0.0032162235537545,0.0375021051804741,0.1176038647876351,-0.1176038647876351,10.000008023557074,0.4160672405846867,1.6578337234909366,35.996795147847855,0.30295885337112294,0.09411559614734667,1.0112855034685535,-1.0112855034685535
PBMC,100,0.0115083,Geneformer,protein_counts,42,1.58554,93,1.5731832404712005,0.0158790074084074,0.2250504095021561,0.0032162235537545,0.0375021051804741,0.0885322213146199,-0.0885322213146199,999999.9525877628,0.059775860457164466,3.330652712590494,14483995.323087908,0.21633245878991064,5.146033842507531,20.211052265073665,-20.211052265073665
PBMC,100,0.0115083,Geneformer,protein_counts,2701,1.68955,93,1.5731832404712005,0.0158790074084074,0.2250504095021561,0.0032162235537545,0.0375021051804741,0.0885322213146199,-0.0885322213146199,999999.9525877628,0.059775860457164466,3.330652712590494,14483995.323087908,0.21633245878991064,5.146033842507531,20.211052265073665,-20.211052265073665
PBMC,100,0.02422,Geneformer,protein_counts,42,1.76441,196,1.72771556981555,0.0158790074084074,0.2250504095021561,0.0032162235537545,0.0375021051804741,0.0768357634234203,-0.0768357634234203,39.679600910767455,0.5930085091743715,2.3696027587892283,40.661508608955174,0.5601268982120304,0.1430540810341934,0.4150218478665212,-0.4150218478665212
PBMC,100,0.02422,Geneformer,protein_counts,2701,1.94892,196,1.72771556981555,0.0158790074084074,0.2250504095021561,0.0032162235537545,0.0375021051804741,0.0768357634234203,-0.0768357634234203,39.679600910767455,0.5930085091743715,2.3696027587892283,40.661508608955174,0.5601268982120304,0.1430540810341934,0.4150218478665212,-0.4150218478665212
PBMC,100,0.050973,Geneformer,protein_counts,42,1.87995,413,1.8178733985788469,0.0158790074084074,0.2250504095021561,0.0032162235537545,0.0375021051804741,0.0829022284689404,-0.0829022284689404,999999.9290471465,0.09409863084208966,4.250584196100396,11774251.544691531,0.205496294071298,3.825074105554868,20.871867179138654,-20.871867179138654
PBMC,100,0.050973,Geneformer,protein_counts,2701,2.05099,413,1.8178733985788469,0.0158790074084074,0.2250504095021561,0.0032162235537545,0.0375021051804741,0.0829022284689404,-0.0829022284689404,999999.9290471465,0.09409863084208966,4.250584196100396,11774251.544691531,0.205496294071298,3.825074105554868,20.871867179138654,-20.871867179138654
PBMC,100,0.1072766,Geneformer,protein_counts,42,1.82442,869,1.8657383467359008,0.0158790074084074,0.2250504095021561,0.0032162235537545,0.0375021051804741,0.0915635874563152,-0.0915635874563152,999999.9754349748,0.09476750014762936,4.363099315622863,2643264.94390028,0.28308244164009105,5.255903365597095,23.93430972118552,-23.93430972118552
