dataset,size,quality,algorithm,signal,seed,mi_value
merfish,100,0.3009156,RandomProjection,cur_idx,1404,0.32558
merfish,100,0.3009156,RandomProjection,cur_idx,2303,0.32114
merfish,100,0.3009156,RandomProjection,cur_idx,2701,0.32558
merfish,100,0.3009156,SCVI,cur_idx,1404,0.5182
merfish,100,0.3009156,SCVI,cur_idx,2303,0.42154
merfish,100,0.3009156,SCVI,cur_idx,2701,0.42104
merfish,100,0.4490518,PCA,cur_idx,1404,0.9642
merfish,100,0.4490518,PCA,cur_idx,2303,0.98743
merfish,100,0.4490518,PCA,cur_idx,2701,1.00453
merfish,100,0.4490518,RandomProjection,cur_idx,1404,0.35989
merfish,100,0.4490518,RandomProjection,cur_idx,2303,0.35945
merfish,100,0.4490518,RandomProjection,cur_idx,2701,0.35989
merfish,100,0.4490518,SCVI,cur_idx,1404,0.58264
merfish,100,0.4490518,SCVI,cur_idx,2303,0.51226
merfish,100,0.4490518,SCVI,cur_idx,2701,0.47804
merfish,100,0.6701133,PCA,cur_idx,1404,1.1855
merfish,100,0.6701133,PCA,cur_idx,2303,1.19461
merfish,100,0.6701133,PCA,cur_idx,2701,1.21422
merfish,100,0.6701133,RandomProjection,cur_idx,1404,0.41504
merfish,100,0.6701133,RandomProjection,cur_idx,2303,0.43163
merfish,100,0.6701133,RandomProjection,cur_idx,2701,0.41504
merfish,100,0.6701133,SCVI,cur_idx,1404,0.59992
merfish,100,0.6701133,SCVI,cur_idx,2303,0.59949
merfish,100,0.6701133,SCVI,cur_idx,2701,0.57814
merfish,100,1.0,PCA,cur_idx,1404,1.28907
merfish,100,1.0,PCA,cur_idx,2303,1.30164
merfish,100,1.0,PCA,cur_idx,2701,1.33934
merfish,100,1.0,RandomProjection,cur_idx,1404,0.4925
merfish,100,1.0,RandomProjection,cur_idx,2303,0.47454
merfish,100,1.0,RandomProjection,cur_idx,2701,0.4925
merfish,100,1.0,SCVI,cur_idx,1404,0.73657
merfish,100,1.0,SCVI,cur_idx,2303,0.67455
merfish,100,1.0,SCVI,cur_idx,2701,0.64129
merfish,203,0.027248,PCA,cur_idx,1404,0.12976
merfish,203,0.027248,PCA,cur_idx,2303,0.14258
merfish,203,0.027248,PCA,cur_idx,2701,0.1762
merfish,203,0.027248,RandomProjection,cur_idx,1404,0.01876
merfish,203,0.027248,RandomProjection,cur_idx,2303,0.07923
merfish,203,0.027248,RandomProjection,cur_idx,2701,0.01876
merfish,203,0.027248,SCVI,cur_idx,1404,0.10453
merfish,203,0.027248,SCVI,cur_idx,2303,0.05334
merfish,203,0.027248,SCVI,cur_idx,2701,0.0551
merfish,203,0.0406617,PCA,cur_idx,1404,0.18971
merfish,203,0.0406617,PCA,cur_idx,2303,0.13168
merfish,203,0.0406617,PCA,cur_idx,2701,0.23089
merfish,203,0.0406617,RandomProjection,cur_idx,1404,0.11915
merfish,203,0.0406617,RandomProjection,cur_idx,2303,0.0492
merfish,203,0.0406617,RandomProjection,cur_idx,2701,0.11915
merfish,203,0.0406617,SCVI,cur_idx,1404,0.08815
merfish,203,0.0406617,SCVI,cur_idx,2303,0.17754
merfish,203,0.0406617,SCVI,cur_idx,2701,0.15479
merfish,203,0.0606789,PCA,cur_idx,1404,0.21298
merfish,203,0.0606789,PCA,cur_idx,2303,0.21864
merfish,203,0.0606789,PCA,cur_idx,2701,0.19416
merfish,203,0.0606789,RandomProjection,cur_idx,1404,0.05674
merfish,203,0.0606789,RandomProjection,cur_idx,2303,0.08621
merfish,203,0.0606789,RandomProjection,cur_idx,2701,0.05674
merfish,203,0.0606789,SCVI,cur_idx,1404,0.18249
merfish,203,0.0606789,SCVI,cur_idx,2303,0.15451
merfish,203,0.0606789,SCVI,cur_idx,2701,0.17563
merfish,203,0.0905502,PCA,cur_idx,1404,0.30506
merfish,203,0.0905502,PCA,cur_idx,2303,0.34976
merfish,203,0.0905502,PCA,cur_idx,2701,0.30698
merfish,203,0.0905502,RandomProjection,cur_idx,1404,0.11524
merfish,203,0.0905502,RandomProjection,cur_idx,2303,0.10737
merfish,203,0.0905502,RandomProjection,cur_idx,2701,0.11524
merfish,203,0.0905502,SCVI,cur_idx,1404,0.25437
merfish,203,0.0905502,SCVI,cur_idx,2303,0.30872
merfish,203,0.0905502,SCVI,cur_idx,2701,0.28977
merfish,203,0.1351267,PCA,cur_idx,1404,0.41553
merfish,203,0.1351267,PCA,cur_idx,2303,0.44697
merfish,203,0.1351267,PCA,cur_idx,2701,0.50445
merfish,203,0.1351267,RandomProjection,cur_idx,1404,0.22615
merfish,203,0.1351267,RandomProjection,cur_idx,2303,0.21509
merfish,203,0.1351267,RandomProjection,cur_idx,2701,0.22615
merfish,203,0.1351267,SCVI,cur_idx,1404,0.33248
merfish,203,0.1351267,SCVI,cur_idx,2303,0.34366
merfish,203,0.1351267,SCVI,cur_idx,2701,0.3772
merfish,203,0.2016475,PCA,cur_idx,1404,0.58962
merfish,203,0.2016475,PCA,cur_idx,2303,0.54364
merfish,203,0.2016475,PCA,cur_idx,2701,0.57158
merfish,203,0.2016475,RandomProjection,cur_idx,1404,0.27797
merfish,203,0.2016475,RandomProjection,cur_idx,2303,0.27346
merfish,203,0.2016475,RandomProjection,cur_idx,2701,0.27797
merfish,203,0.2016475,SCVI,cur_idx,1404,0.51669
merfish,203,0.2016475,SCVI,cur_idx,2303,0.47731
merfish,203,0.2016475,SCVI,cur_idx,2701,0.51617
merfish,203,0.3009156,PCA,cur_idx,1404,0.68981
merfish,203,0.3009156,PCA,cur_idx,2303,0.78403
merfish,203,0.3009156,PCA,cur_idx,2701,0.76619
merfish,203,0.3009156,RandomProjection,cur_idx,1404,0.32558
merfish,203,0.3009156,RandomProjection,cur_idx,2303,0.32114
merfish,203,0.3009156,RandomProjection,cur_idx,2701,0.32558
merfish,203,0.3009156,SCVI,cur_idx,1404,0.54928
merfish,203,0.3009156,SCVI,cur_idx,2303,0.48019
merfish,203,0.3009156,SCVI,cur_idx,2701,0.4571
merfish,203,0.4490518,PCA,cur_idx,1404,0.95772
merfish,203,0.4490518,PCA,cur_idx,2303,0.98523
merfish,203,0.4490518,PCA,cur_idx,2701,1.00179
merfish,203,0.4490518,RandomProjection,cur_idx,1404,0.35989
merfish,203,0.4490518,RandomProjection,cur_idx,2303,0.35945
merfish,203,0.4490518,RandomProjection,cur_idx,2701,0.35989
merfish,203,0.4490518,SCVI,cur_idx,1404,0.73218
merfish,203,0.4490518,SCVI,cur_idx,2303,0.69118
merfish,203,0.4490518,SCVI,cur_idx,2701,0.65617
merfish,203,0.6701133,PCA,cur_idx,1404,1.29296
merfish,203,0.6701133,PCA,cur_idx,2303,1.16655
merfish,203,0.6701133,PCA,cur_idx,2701,1.2881
merfish,203,0.6701133,RandomProjection,cur_idx,1404,0.41504
merfish,203,0.6701133,RandomProjection,cur_idx,2303,0.43163
merfish,203,0.6701133,RandomProjection,cur_idx,2701,0.41504
merfish,203,0.6701133,SCVI,cur_idx,1404,0.85074
merfish,203,0.6701133,SCVI,cur_idx,2303,0.77363
merfish,203,0.6701133,SCVI,cur_idx,2701,0.83103
merfish,203,1.0,PCA,cur_idx,1404,1.34426
merfish,203,1.0,PCA,cur_idx,2303,1.32784
merfish,203,1.0,PCA,cur_idx,2701,1.37138
merfish,203,1.0,RandomProjection,cur_idx,1404,0.4925
merfish,203,1.0,RandomProjection,cur_idx,2303,0.47454
merfish,203,1.0,RandomProjection,cur_idx,2701,0.4925
merfish,203,1.0,SCVI,cur_idx,1404,0.95495
merfish,203,1.0,SCVI,cur_idx,2303,0.84026
merfish,203,1.0,SCVI,cur_idx,2701,0.77406
merfish,414,0.027248,PCA,cur_idx,1404,0.11301
merfish,414,0.027248,PCA,cur_idx,2303,0.10949
merfish,414,0.027248,PCA,cur_idx,2701,0.12616
merfish,414,0.027248,RandomProjection,cur_idx,1404,0.01876
merfish,414,0.027248,RandomProjection,cur_idx,2303,0.07923
merfish,414,0.027248,RandomProjection,cur_idx,2701,0.01876
merfish,414,0.027248,SCVI,cur_idx,1404,0.10853
merfish,414,0.027248,SCVI,cur_idx,2303,0.10018
merfish,414,0.027248,SCVI,cur_idx,2701,0.08727
merfish,414,0.0406617,PCA,cur_idx,1404,0.23102
merfish,414,0.0406617,PCA,cur_idx,2303,0.1655
merfish,414,0.0406617,PCA,cur_idx,2701,0.22151
merfish,414,0.0406617,RandomProjection,cur_idx,1404,0.11915
merfish,414,0.0406617,RandomProjection,cur_idx,2303,0.0492
merfish,414,0.0406617,RandomProjection,cur_idx,2701,0.11915
merfish,414,0.0406617,SCVI,cur_idx,1404,0.11784
merfish,414,0.0406617,SCVI,cur_idx,2303,0.15189
merfish,414,0.0406617,SCVI,cur_idx,2701,0.22246
merfish,414,0.0606789,PCA,cur_idx,1404,0.2353
merfish,414,0.0606789,PCA,cur_idx,2303,0.25883
merfish,414,0.0606789,PCA,cur_idx,2701,0.18503
merfish,414,0.0606789,RandomProjection,cur_idx,1404,0.05674
merfish,414,0.0606789,RandomProjection,cur_idx,2303,0.08621
merfish,414,0.0606789,RandomProjection,cur_idx,2701,0.05674
merfish,414,0.0606789,SCVI,cur_idx,1404,0.14365
merfish,414,0.0606789,SCVI,cur_idx,2303,0.22236
merfish,414,0.0606789,SCVI,cur_idx,2701,0.2289
merfish,414,0.0905502,PCA,cur_idx,1404,0.36345
merfish,414,0.0905502,PCA,cur_idx,2303,0.38486
merfish,414,0.0905502,PCA,cur_idx,2701,0.37999
merfish,414,0.0905502,RandomProjection,cur_idx,1404,0.11524
merfish,414,0.0905502,RandomProjection,cur_idx,2303,0.10737
merfish,414,0.0905502,RandomProjection,cur_idx,2701,0.11524
merfish,414,0.0905502,SCVI,cur_idx,1404,0.31762
merfish,414,0.0905502,SCVI,cur_idx,2303,0.29948
merfish,414,0.0905502,SCVI,cur_idx,2701,0.27384
merfish,414,0.1351267,PCA,cur_idx,1404,0.49883
merfish,414,0.1351267,PCA,cur_idx,2303,0.45209
merfish,414,0.1351267,PCA,cur_idx,2701,0.47658
merfish,414,0.1351267,RandomProjection,cur_idx,1404,0.22615
merfish,414,0.1351267,RandomProjection,cur_idx,2303,0.21509
merfish,414,0.1351267,RandomProjection,cur_idx,2701,0.22615
merfish,414,0.1351267,SCVI,cur_idx,1404,0.37076
merfish,414,0.1351267,SCVI,cur_idx,2303,0.35935
merfish,414,0.1351267,SCVI,cur_idx,2701,0.39906
merfish,414,0.2016475,PCA,cur_idx,1404,0.71226
merfish,414,0.2016475,PCA,cur_idx,2303,0.72627
merfish,414,0.2016475,PCA,cur_idx,2701,0.68686
merfish,414,0.2016475,RandomProjection,cur_idx,1404,0.27797
merfish,414,0.2016475,RandomProjection,cur_idx,2303,0.27346
merfish,414,0.2016475,RandomProjection,cur_idx,2701,0.27797
merfish,414,0.2016475,SCVI,cur_idx,1404,0.42784
merfish,414,0.2016475,SCVI,cur_idx,2303,0.54924
merfish,414,0.2016475,SCVI,cur_idx,2701,0.51615
merfish,414,0.3009156,PCA,cur_idx,1404,0.9723
merfish,414,0.3009156,PCA,cur_idx,2303,0.97729
merfish,414,0.3009156,PCA,cur_idx,2701,0.99348
merfish,414,0.3009156,RandomProjection,cur_idx,1404,0.32558
merfish,414,0.3009156,RandomProjection,cur_idx,2303,0.32114
merfish,414,0.3009156,RandomProjection,cur_idx,2701,0.32558
merfish,414,0.3009156,SCVI,cur_idx,1404,0.618
merfish,414,0.3009156,SCVI,cur_idx,2303,0.56247
merfish,414,0.3009156,SCVI,cur_idx,2701,0.54036
merfish,414,0.4490518,PCA,cur_idx,1404,1.19378
merfish,414,0.4490518,PCA,cur_idx,2303,1.18699
merfish,414,0.4490518,PCA,cur_idx,2701,1.26932
merfish,414,0.4490518,RandomProjection,cur_idx,1404,0.35989
merfish,414,0.4490518,RandomProjection,cur_idx,2303,0.35945
merfish,414,0.4490518,RandomProjection,cur_idx,2701,0.35989
merfish,414,0.4490518,SCVI,cur_idx,1404,0.69911
merfish,414,0.4490518,SCVI,cur_idx,2303,0.67396
merfish,414,0.4490518,SCVI,cur_idx,2701,0.72769
merfish,414,0.6701133,PCA,cur_idx,1404,1.39525
merfish,414,0.6701133,PCA,cur_idx,2303,1.36358
merfish,414,0.6701133,PCA,cur_idx,2701,1.4432
merfish,414,0.6701133,RandomProjection,cur_idx,1404,0.41504
merfish,414,0.6701133,RandomProjection,cur_idx,2303,0.43163
merfish,414,0.6701133,RandomProjection,cur_idx,2701,0.41504
merfish,414,0.6701133,SCVI,cur_idx,1404,0.75493
merfish,414,0.6701133,SCVI,cur_idx,2303,0.70424
merfish,414,0.6701133,SCVI,cur_idx,2701,0.74452
merfish,414,1.0,PCA,cur_idx,1404,1.55811
merfish,414,1.0,PCA,cur_idx,2303,1.59216
merfish,414,1.0,PCA,cur_idx,2701,1.66153
merfish,414,1.0,RandomProjection,cur_idx,1404,0.4925
merfish,414,1.0,RandomProjection,cur_idx,2303,0.47454
merfish,414,1.0,RandomProjection,cur_idx,2701,0.4925
merfish,414,1.0,SCVI,cur_idx,1404,0.96499
merfish,414,1.0,SCVI,cur_idx,2303,1.05905
merfish,414,1.0,SCVI,cur_idx,2701,1.05577
merfish,843,0.027248,PCA,cur_idx,1404,0.14552
merfish,843,0.027248,PCA,cur_idx,2303,0.14524
merfish,843,0.027248,PCA,cur_idx,2701,0.14191
merfish,843,0.027248,RandomProjection,cur_idx,1404,0.01876
merfish,843,0.027248,RandomProjection,cur_idx,2303,0.07923
merfish,843,0.027248,RandomProjection,cur_idx,2701,0.01876
merfish,843,0.027248,SCVI,cur_idx,1404,0.09105
merfish,843,0.027248,SCVI,cur_idx,2303,0.10775
merfish,843,0.027248,SCVI,cur_idx,2701,0.10521
merfish,843,0.0406617,PCA,cur_idx,1404,0.20513
merfish,843,0.0406617,PCA,cur_idx,2303,0.1897
merfish,843,0.0406617,PCA,cur_idx,2701,0.24393
merfish,843,0.0406617,RandomProjection,cur_idx,1404,0.11915
merfish,843,0.0406617,RandomProjection,cur_idx,2303,0.0492
merfish,843,0.0406617,RandomProjection,cur_idx,2701,0.11915
merfish,843,0.0406617,SCVI,cur_idx,1404,0.18104
merfish,843,0.0406617,SCVI,cur_idx,2303,0.18348
merfish,843,0.0406617,SCVI,cur_idx,2701,0.20074
merfish,843,0.0606789,PCA,cur_idx,1404,0.26091
merfish,843,0.0606789,PCA,cur_idx,2303,0.25831
merfish,843,0.0606789,PCA,cur_idx,2701,0.28775
merfish,843,0.0606789,RandomProjection,cur_idx,1404,0.05674
merfish,843,0.0606789,RandomProjection,cur_idx,2303,0.08621
merfish,843,0.0606789,RandomProjection,cur_idx,2701,0.05674
merfish,843,0.0606789,SCVI,cur_idx,1404,0.20563
merfish,843,0.0606789,SCVI,cur_idx,2303,0.23395
merfish,843,0.0606789,SCVI,cur_idx,2701,0.19371
merfish,843,0.0905502,PCA,cur_idx,1404,0.37271
merfish,843,0.0905502,PCA,cur_idx,2303,0.37376
merfish,843,0.0905502,PCA,cur_idx,2701,0.3621
merfish,843,0.0905502,RandomProjection,cur_idx,1404,0.11524
merfish,843,0.0905502,RandomProjection,cur_idx,2303,0.10737
merfish,843,0.0905502,RandomProjection,cur_idx,2701,0.11524
merfish,843,0.0905502,SCVI,cur_idx,1404,0.27747
merfish,843,0.0905502,SCVI,cur_idx,2303,0.29606
merfish,843,0.0905502,SCVI,cur_idx,2701,0.33583
merfish,843,0.1351267,PCA,cur_idx,1404,0.60049
merfish,843,0.1351267,PCA,cur_idx,2303,0.56041
merfish,843,0.1351267,PCA,cur_idx,2701,0.56935
merfish,843,0.1351267,RandomProjection,cur_idx,1404,0.22615
merfish,843,0.1351267,RandomProjection,cur_idx,2303,0.21509
merfish,843,0.1351267,RandomProjection,cur_idx,2701,0.22615
merfish,843,0.1351267,SCVI,cur_idx,1404,0.42186
merfish,843,0.1351267,SCVI,cur_idx,2303,0.45282
merfish,843,0.1351267,SCVI,cur_idx,2701,0.53814
merfish,843,0.2016475,PCA,cur_idx,1404,0.77696
merfish,843,0.2016475,PCA,cur_idx,2303,0.68921
merfish,843,0.2016475,PCA,cur_idx,2701,0.74227
merfish,843,0.2016475,RandomProjection,cur_idx,1404,0.27797
merfish,843,0.2016475,RandomProjection,cur_idx,2303,0.27346
merfish,843,0.2016475,RandomProjection,cur_idx,2701,0.27797
merfish,843,0.2016475,SCVI,cur_idx,1404,0.53835
merfish,843,0.2016475,SCVI,cur_idx,2303,0.48435
merfish,843,0.2016475,SCVI,cur_idx,2701,0.50845
merfish,843,0.3009156,PCA,cur_idx,1404,0.94412
merfish,843,0.3009156,PCA,cur_idx,2303,0.9022
merfish,843,0.3009156,PCA,cur_idx,2701,0.99033
merfish,843,0.3009156,RandomProjection,cur_idx,1404,0.32558
merfish,843,0.3009156,RandomProjection,cur_idx,2303,0.32114
merfish,843,0.3009156,RandomProjection,cur_idx,2701,0.32558
merfish,843,0.3009156,SCVI,cur_idx,1404,0.76774
merfish,843,0.3009156,SCVI,cur_idx,2303,0.56978
merfish,843,0.3009156,SCVI,cur_idx,2701,0.59303
merfish,843,0.4490518,PCA,cur_idx,1404,1.17307
merfish,843,0.4490518,PCA,cur_idx,2303,1.2305
merfish,843,0.4490518,PCA,cur_idx,2701,1.29946
merfish,843,0.4490518,RandomProjection,cur_idx,1404,0.35989
merfish,843,0.4490518,RandomProjection,cur_idx,2303,0.35945
merfish,843,0.4490518,RandomProjection,cur_idx,2701,0.35989
merfish,843,0.4490518,SCVI,cur_idx,1404,0.68383
merfish,843,0.4490518,SCVI,cur_idx,2303,0.80957
merfish,843,0.4490518,SCVI,cur_idx,2701,0.84642
merfish,843,0.6701133,PCA,cur_idx,1404,1.44532
merfish,843,0.6701133,PCA,cur_idx,2303,1.33229
merfish,843,0.6701133,PCA,cur_idx,2701,1.46726
merfish,843,0.6701133,RandomProjection,cur_idx,1404,0.41504
merfish,843,0.6701133,RandomProjection,cur_idx,2303,0.43163
merfish,843,0.6701133,RandomProjection,cur_idx,2701,0.41504
merfish,843,0.6701133,SCVI,cur_idx,1404,0.94692
merfish,843,0.6701133,SCVI,cur_idx,2303,0.80672
merfish,843,0.6701133,SCVI,cur_idx,2701,0.91484
merfish,843,1.0,PCA,cur_idx,1404,1.5204
merfish,843,1.0,PCA,cur_idx,2303,1.54626
merfish,843,1.0,PCA,cur_idx,2701,1.6378
merfish,843,1.0,RandomProjection,cur_idx,1404,0.4925
merfish,843,1.0,RandomProjection,cur_idx,2303,0.47454
merfish,843,1.0,RandomProjection,cur_idx,2701,0.4925
merfish,843,1.0,SCVI,cur_idx,1404,1.28826
merfish,843,1.0,SCVI,cur_idx,2303,1.18935
merfish,843,1.0,SCVI,cur_idx,2701,1.07358
merfish,1716,0.027248,PCA,cur_idx,1404,0.11289
merfish,1716,0.027248,PCA,cur_idx,2303,0.12824
merfish,1716,0.027248,PCA,cur_idx,2701,0.06871
merfish,1716,0.027248,RandomProjection,cur_idx,1404,0.01876
merfish,1716,0.027248,RandomProjection,cur_idx,2303,0.07923
merfish,1716,0.027248,RandomProjection,cur_idx,2701,0.01876
merfish,1716,0.027248,SCVI,cur_idx,1404,0.10663
merfish,1716,0.027248,SCVI,cur_idx,2303,0.12484
merfish,1716,0.027248,SCVI,cur_idx,2701,0.16953
merfish,1716,0.0406617,PCA,cur_idx,1404,0.19856
merfish,1716,0.0406617,PCA,cur_idx,2303,0.19249
merfish,1716,0.0406617,PCA,cur_idx,2701,0.20419
merfish,1716,0.0406617,RandomProjection,cur_idx,1404,0.11915
merfish,1716,0.0406617,RandomProjection,cur_idx,2303,0.0492
merfish,1716,0.0406617,RandomProjection,cur_idx,2701,0.11915
merfish,1716,0.0406617,SCVI,cur_idx,1404,0.2099
merfish,1716,0.0406617,SCVI,cur_idx,2303,0.16581
merfish,1716,0.0406617,SCVI,cur_idx,2701,0.23133
merfish,1716,0.0606789,PCA,cur_idx,1404,0.28662
merfish,1716,0.0606789,PCA,cur_idx,2303,0.27067
merfish,1716,0.0606789,PCA,cur_idx,2701,0.26256
merfish,1716,0.0606789,RandomProjection,cur_idx,1404,0.05674
merfish,1716,0.0606789,RandomProjection,cur_idx,2303,0.08621
merfish,1716,0.0606789,RandomProjection,cur_idx,2701,0.05674
merfish,1716,0.0606789,SCVI,cur_idx,1404,0.23251
merfish,1716,0.0606789,SCVI,cur_idx,2303,0.22448
merfish,1716,0.0606789,SCVI,cur_idx,2701,0.21364
merfish,1716,0.0905502,PCA,cur_idx,1404,0.32296
merfish,1716,0.0905502,PCA,cur_idx,2303,0.39316
merfish,1716,0.0905502,PCA,cur_idx,2701,0.34925
merfish,1716,0.0905502,RandomProjection,cur_idx,1404,0.11524
merfish,1716,0.0905502,RandomProjection,cur_idx,2303,0.10737
merfish,1716,0.0905502,RandomProjection,cur_idx,2701,0.11524
merfish,1716,0.0905502,SCVI,cur_idx,1404,0.36015
merfish,1716,0.0905502,SCVI,cur_idx,2303,0.34458
merfish,1716,0.0905502,SCVI,cur_idx,2701,0.36664
merfish,1716,0.1351267,PCA,cur_idx,1404,0.5259
merfish,1716,0.1351267,PCA,cur_idx,2303,0.5444
merfish,1716,0.1351267,PCA,cur_idx,2701,0.60072
merfish,1716,0.1351267,RandomProjection,cur_idx,1404,0.22615
merfish,1716,0.1351267,RandomProjection,cur_idx,2303,0.21509
merfish,1716,0.1351267,RandomProjection,cur_idx,2701,0.22615
merfish,1716,0.1351267,SCVI,cur_idx,1404,0.46564
merfish,1716,0.1351267,SCVI,cur_idx,2303,0.48987
merfish,1716,0.1351267,SCVI,cur_idx,2701,0.51239
merfish,1716,0.2016475,PCA,cur_idx,1404,0.75581
merfish,1716,0.2016475,PCA,cur_idx,2303,0.7583
merfish,1716,0.2016475,PCA,cur_idx,2701,0.71957
merfish,1716,0.2016475,RandomProjection,cur_idx,1404,0.27797
merfish,1716,0.2016475,RandomProjection,cur_idx,2303,0.27346
merfish,1716,0.2016475,RandomProjection,cur_idx,2701,0.27797
merfish,1716,0.2016475,SCVI,cur_idx,1404,0.55718
merfish,1716,0.2016475,SCVI,cur_idx,2303,0.55918
merfish,1716,0.2016475,SCVI,cur_idx,2701,0.63374
merfish,1716,0.3009156,PCA,cur_idx,1404,1.04217
merfish,1716,0.3009156,PCA,cur_idx,2303,1.06165
merfish,1716,0.3009156,PCA,cur_idx,2701,1.05337
merfish,1716,0.3009156,RandomProjection,cur_idx,1404,0.32558
merfish,1716,0.3009156,RandomProjection,cur_idx,2303,0.32114
merfish,1716,0.3009156,RandomProjection,cur_idx,2701,0.32558
merfish,1716,0.3009156,SCVI,cur_idx,1404,0.80076
merfish,1716,0.3009156,SCVI,cur_idx,2303,0.62608
merfish,1716,0.3009156,SCVI,cur_idx,2701,0.64836
merfish,1716,0.4490518,PCA,cur_idx,1404,1.3069
merfish,1716,0.4490518,PCA,cur_idx,2303,1.28796
merfish,1716,0.4490518,PCA,cur_idx,2701,1.32802
merfish,1716,0.4490518,RandomProjection,cur_idx,1404,0.35989
merfish,1716,0.4490518,RandomProjection,cur_idx,2303,0.35945
merfish,1716,0.4490518,RandomProjection,cur_idx,2701,0.35989
merfish,1716,0.4490518,SCVI,cur_idx,1404,0.87922
merfish,1716,0.4490518,SCVI,cur_idx,2303,1.00702
merfish,1716,0.4490518,SCVI,cur_idx,2701,1.00018
merfish,1716,0.6701133,PCA,cur_idx,1404,1.37393
merfish,1716,0.6701133,PCA,cur_idx,2303,1.3595
merfish,1716,0.6701133,PCA,cur_idx,2701,1.49498
merfish,1716,0.6701133,RandomProjection,cur_idx,1404,0.41504
merfish,1716,0.6701133,RandomProjection,cur_idx,2303,0.43163
merfish,1716,0.6701133,RandomProjection,cur_idx,2701,0.41504
merfish,1716,0.6701133,SCVI,cur_idx,1404,1.40036
merfish,1716,0.6701133,SCVI,cur_idx,2303,0.95107
merfish,1716,0.6701133,SCVI,cur_idx,2701,1.00555
merfish,1716,1.0,PCA,cur_idx,1404,1.57171
merfish,1716,1.0,PCA,cur_idx,2303,1.51238
merfish,1716,1.0,PCA,cur_idx,2701,1.53995
merfish,1716,1.0,RandomProjection,cur_idx,1404,0.4925
merfish,1716,1.0,RandomProjection,cur_idx,2303,0.47454
merfish,1716,1.0,RandomProjection,cur_idx,2701,0.4925
merfish,1716,1.0,SCVI,cur_idx,1404,1.25438
merfish,1716,1.0,SCVI,cur_idx,2303,1.3775
merfish,1716,1.0,SCVI,cur_idx,2701,1.3788
merfish,3494,0.027248,PCA,cur_idx,1404,0.12405
merfish,3494,0.027248,PCA,cur_idx,2303,0.14329
merfish,3494,0.027248,PCA,cur_idx,2701,0.1493
merfish,3494,0.027248,RandomProjection,cur_idx,1404,0.01876
merfish,3494,0.027248,RandomProjection,cur_idx,2303,0.07923
merfish,3494,0.027248,RandomProjection,cur_idx,2701,0.01876
merfish,3494,0.027248,SCVI,cur_idx,1404,0.186
merfish,3494,0.027248,SCVI,cur_idx,2303,0.18002
merfish,3494,0.027248,SCVI,cur_idx,2701,0.1631
merfish,3494,0.0406617,PCA,cur_idx,1404,0.17822
merfish,3494,0.0406617,PCA,cur_idx,2303,0.19807
merfish,3494,0.0406617,PCA,cur_idx,2701,0.1882
merfish,3494,0.0406617,RandomProjection,cur_idx,1404,0.11915
merfish,3494,0.0406617,RandomProjection,cur_idx,2303,0.0492
merfish,3494,0.0406617,RandomProjection,cur_idx,2701,0.11915
merfish,3494,0.0406617,SCVI,cur_idx,1404,0.26934
merfish,3494,0.0406617,SCVI,cur_idx,2303,0.29409
merfish,3494,0.0406617,SCVI,cur_idx,2701,0.31018
merfish,3494,0.0606789,PCA,cur_idx,1404,0.30694
merfish,3494,0.0606789,PCA,cur_idx,2303,0.32079
merfish,3494,0.0606789,PCA,cur_idx,2701,0.26282
merfish,3494,0.0606789,RandomProjection,cur_idx,1404,0.05674
merfish,3494,0.0606789,RandomProjection,cur_idx,2303,0.08621
merfish,3494,0.0606789,RandomProjection,cur_idx,2701,0.05674
merfish,3494,0.0606789,SCVI,cur_idx,1404,0.31956
merfish,3494,0.0606789,SCVI,cur_idx,2303,0.41757
merfish,3494,0.0606789,SCVI,cur_idx,2701,0.37132
merfish,3494,0.0905502,PCA,cur_idx,1404,0.39448
merfish,3494,0.0905502,PCA,cur_idx,2303,0.3975
merfish,3494,0.0905502,PCA,cur_idx,2701,0.37688
merfish,3494,0.0905502,RandomProjection,cur_idx,1404,0.11524
merfish,3494,0.0905502,RandomProjection,cur_idx,2303,0.10737
merfish,3494,0.0905502,RandomProjection,cur_idx,2701,0.11524
merfish,3494,0.0905502,SCVI,cur_idx,1404,0.40717
merfish,3494,0.0905502,SCVI,cur_idx,2303,0.42269
merfish,3494,0.0905502,SCVI,cur_idx,2701,0.40305
merfish,3494,0.1351267,PCA,cur_idx,1404,0.62315
merfish,3494,0.1351267,PCA,cur_idx,2303,0.57818
merfish,3494,0.1351267,PCA,cur_idx,2701,0.54397
merfish,3494,0.1351267,RandomProjection,cur_idx,1404,0.22615
merfish,3494,0.1351267,RandomProjection,cur_idx,2303,0.21509
merfish,3494,0.1351267,RandomProjection,cur_idx,2701,0.22615
merfish,3494,0.1351267,SCVI,cur_idx,1404,0.73276
merfish,3494,0.1351267,SCVI,cur_idx,2303,0.4273
merfish,3494,0.1351267,SCVI,cur_idx,2701,0.47839
merfish,3494,0.2016475,PCA,cur_idx,1404,0.79089
merfish,3494,0.2016475,PCA,cur_idx,2303,0.76765
merfish,3494,0.2016475,PCA,cur_idx,2701,0.73405
merfish,3494,0.2016475,RandomProjection,cur_idx,1404,0.27797
merfish,3494,0.2016475,RandomProjection,cur_idx,2303,0.27346
merfish,3494,0.2016475,RandomProjection,cur_idx,2701,0.27797
merfish,3494,0.2016475,SCVI,cur_idx,1404,0.70376
