dataset,size,quality,algorithm,signal,seed,mi_value
merfish,1716,1.0,PCA,ng_idx,1404,1.59837
merfish,1716,1.0,PCA,ng_idx,2303,1.5987
merfish,1716,1.0,PCA,ng_idx,2701,1.63756
merfish,1716,1.0,RandomProjection,ng_idx,1404,0.50802
merfish,1716,1.0,RandomProjection,ng_idx,2303,0.49535
merfish,1716,1.0,RandomProjection,ng_idx,2701,0.50802
merfish,1716,1.0,SCVI,ng_idx,1404,1.30482
merfish,1716,1.0,SCVI,ng_idx,2303,1.37512
merfish,1716,1.0,SCVI,ng_idx,2701,1.37482
merfish,3494,0.027248,Geneformer,ng_idx,1404,0.15504
merfish,3494,0.027248,Geneformer,ng_idx,2303,0.22031
merfish,3494,0.027248,Geneformer,ng_idx,2701,0.21143
merfish,3494,0.027248,PCA,ng_idx,1404,0.20007
merfish,3494,0.027248,PCA,ng_idx,2303,0.15218
merfish,3494,0.027248,PCA,ng_idx,2701,0.11788
merfish,3494,0.027248,RandomProjection,ng_idx,1404,0.03937
merfish,3494,0.027248,RandomProjection,ng_idx,2303,0.06278
merfish,3494,0.027248,RandomProjection,ng_idx,2701,0.03937
merfish,3494,0.027248,SCVI,ng_idx,1404,0.21653
merfish,3494,0.027248,SCVI,ng_idx,2303,0.22134
merfish,3494,0.027248,SCVI,ng_idx,2701,0.20856
merfish,3494,0.0406617,Geneformer,ng_idx,1404,0.19293
merfish,3494,0.0406617,Geneformer,ng_idx,2303,0.18325
merfish,3494,0.0406617,Geneformer,ng_idx,2701,0.14259
merfish,3494,0.0406617,PCA,ng_idx,1404,0.21903
merfish,3494,0.0406617,PCA,ng_idx,2303,0.19747
merfish,3494,0.0406617,PCA,ng_idx,2701,0.17565
merfish,3494,0.0406617,RandomProjection,ng_idx,1404,0.06378
merfish,3494,0.0406617,RandomProjection,ng_idx,2303,0.07044
merfish,3494,0.0406617,RandomProjection,ng_idx,2701,0.06378
merfish,3494,0.0406617,SCVI,ng_idx,1404,0.22518
merfish,3494,0.0406617,SCVI,ng_idx,2303,0.32018
merfish,3494,0.0406617,SCVI,ng_idx,2701,0.31017
merfish,3494,0.0606789,Geneformer,ng_idx,1404,0.23665
merfish,3494,0.0606789,Geneformer,ng_idx,2303,0.29641
merfish,3494,0.0606789,Geneformer,ng_idx,2701,0.23201
merfish,3494,0.0606789,PCA,ng_idx,1404,0.28805
merfish,3494,0.0606789,PCA,ng_idx,2303,0.29317
merfish,3494,0.0606789,PCA,ng_idx,2701,0.30814
merfish,3494,0.0606789,RandomProjection,ng_idx,1404,0.06458
merfish,3494,0.0606789,RandomProjection,ng_idx,2303,0.07459
merfish,3494,0.0606789,RandomProjection,ng_idx,2701,0.06458
merfish,3494,0.0606789,SCVI,ng_idx,1404,0.42458
merfish,3494,0.0606789,SCVI,ng_idx,2303,0.35741
merfish,3494,0.0606789,SCVI,ng_idx,2701,0.40058
merfish,3494,0.0905502,Geneformer,ng_idx,1404,0.35984
merfish,3494,0.0905502,Geneformer,ng_idx,2303,0.34565
merfish,3494,0.0905502,Geneformer,ng_idx,2701,0.39842
merfish,3494,0.0905502,PCA,ng_idx,1404,0.38877
merfish,3494,0.0905502,PCA,ng_idx,2303,0.389
merfish,3494,0.0905502,PCA,ng_idx,2701,0.43425
merfish,3494,0.0905502,RandomProjection,ng_idx,1404,0.1361
merfish,3494,0.0905502,RandomProjection,ng_idx,2303,0.11852
merfish,3494,0.0905502,RandomProjection,ng_idx,2701,0.1361
merfish,3494,0.0905502,SCVI,ng_idx,1404,0.41344
merfish,3494,0.0905502,SCVI,ng_idx,2303,0.41917
merfish,3494,0.0905502,SCVI,ng_idx,2701,0.4189
merfish,3494,0.1351267,Geneformer,ng_idx,1404,0.41492
merfish,3494,0.1351267,Geneformer,ng_idx,2303,0.43535
merfish,3494,0.1351267,Geneformer,ng_idx,2701,0.47055
merfish,3494,0.1351267,PCA,ng_idx,1404,0.53693
merfish,3494,0.1351267,PCA,ng_idx,2303,0.55904
merfish,3494,0.1351267,PCA,ng_idx,2701,0.57526
merfish,3494,0.1351267,RandomProjection,ng_idx,1404,0.23926
merfish,3494,0.1351267,RandomProjection,ng_idx,2303,0.22173
merfish,3494,0.1351267,RandomProjection,ng_idx,2701,0.23926
merfish,3494,0.1351267,SCVI,ng_idx,1404,0.7227
merfish,3494,0.1351267,SCVI,ng_idx,2303,0.48304
merfish,3494,0.1351267,SCVI,ng_idx,2701,0.48851
merfish,3494,0.2016475,Geneformer,ng_idx,1404,0.64631
merfish,3494,0.2016475,Geneformer,ng_idx,2303,0.64001
merfish,3494,0.2016475,Geneformer,ng_idx,2701,0.62634
merfish,3494,0.2016475,PCA,ng_idx,1404,0.76373
merfish,3494,0.2016475,PCA,ng_idx,2303,0.82873
merfish,3494,0.2016475,PCA,ng_idx,2701,0.86054
merfish,3494,0.2016475,RandomProjection,ng_idx,1404,0.23126
merfish,3494,0.2016475,RandomProjection,ng_idx,2303,0.21887
merfish,3494,0.2016475,RandomProjection,ng_idx,2701,0.23126
merfish,3494,0.2016475,SCVI,ng_idx,1404,0.69389
merfish,3494,0.2016475,SCVI,ng_idx,2303,1.07997
merfish,3494,0.2016475,SCVI,ng_idx,2701,1.04125
merfish,3494,0.3009156,Geneformer,ng_idx,1404,0.78601
merfish,3494,0.3009156,Geneformer,ng_idx,2303,0.73761
merfish,3494,0.3009156,Geneformer,ng_idx,2701,0.75612
merfish,3494,0.3009156,PCA,ng_idx,1404,1.08752
merfish,3494,0.3009156,PCA,ng_idx,2303,1.15937
merfish,3494,0.3009156,PCA,ng_idx,2701,1.04965
merfish,3494,0.3009156,RandomProjection,ng_idx,1404,0.35046
merfish,3494,0.3009156,RandomProjection,ng_idx,2303,0.32254
merfish,3494,0.3009156,RandomProjection,ng_idx,2701,0.35046
merfish,3494,0.3009156,SCVI,ng_idx,1404,1.17684
merfish,3494,0.3009156,SCVI,ng_idx,2303,1.23123
merfish,3494,0.3009156,SCVI,ng_idx,2701,1.13227
merfish,3494,0.4490518,Geneformer,ng_idx,1404,0.89518
merfish,3494,0.4490518,Geneformer,ng_idx,2303,0.88932
merfish,3494,0.4490518,Geneformer,ng_idx,2701,0.8628
merfish,3494,0.4490518,PCA,ng_idx,1404,1.24326
merfish,3494,0.4490518,PCA,ng_idx,2303,1.27794
merfish,3494,0.4490518,PCA,ng_idx,2701,1.29548
merfish,3494,0.4490518,RandomProjection,ng_idx,1404,0.36551
merfish,3494,0.4490518,RandomProjection,ng_idx,2303,0.38486
merfish,3494,0.4490518,RandomProjection,ng_idx,2701,0.36551
merfish,3494,0.4490518,SCVI,ng_idx,1404,1.4592
merfish,3494,0.4490518,SCVI,ng_idx,2303,1.40344
merfish,3494,0.4490518,SCVI,ng_idx,2701,1.41876
merfish,3494,0.6701133,Geneformer,ng_idx,1404,1.06866
merfish,3494,0.6701133,Geneformer,ng_idx,2303,0.91627
merfish,3494,0.6701133,Geneformer,ng_idx,2701,0.89962
merfish,3494,0.6701133,PCA,ng_idx,1404,1.44571
merfish,3494,0.6701133,PCA,ng_idx,2303,1.43855
merfish,3494,0.6701133,PCA,ng_idx,2701,1.48129
merfish,3494,0.6701133,RandomProjection,ng_idx,1404,0.47139
merfish,3494,0.6701133,RandomProjection,ng_idx,2303,0.4527
merfish,3494,0.6701133,RandomProjection,ng_idx,2701,0.47139
merfish,3494,0.6701133,SCVI,ng_idx,1404,1.50928
merfish,3494,0.6701133,SCVI,ng_idx,2303,1.61865
merfish,3494,0.6701133,SCVI,ng_idx,2701,1.60605
merfish,3494,1.0,Geneformer,ng_idx,1404,1.09141
merfish,3494,1.0,Geneformer,ng_idx,2303,1.06854
merfish,3494,1.0,Geneformer,ng_idx,2701,1.01557
merfish,3494,1.0,PCA,ng_idx,1404,1.58128
merfish,3494,1.0,PCA,ng_idx,2303,1.54035
merfish,3494,1.0,PCA,ng_idx,2701,1.66009
merfish,3494,1.0,RandomProjection,ng_idx,1404,0.50802
merfish,3494,1.0,RandomProjection,ng_idx,2303,0.49535
merfish,3494,1.0,RandomProjection,ng_idx,2701,0.50802
merfish,3494,1.0,SCVI,ng_idx,1404,1.70608
merfish,3494,1.0,SCVI,ng_idx,2303,1.75805
merfish,3494,1.0,SCVI,ng_idx,2701,1.76176
merfish,7113,0.027248,Geneformer,ng_idx,1404,0.21559
merfish,7113,0.027248,Geneformer,ng_idx,2303,0.13482
merfish,7113,0.027248,Geneformer,ng_idx,2701,0.15761
merfish,7113,0.027248,PCA,ng_idx,1404,0.13745
merfish,7113,0.027248,PCA,ng_idx,2303,0.13634
merfish,7113,0.027248,PCA,ng_idx,2701,0.11563
merfish,7113,0.027248,RandomProjection,ng_idx,1404,0.03937
merfish,7113,0.027248,RandomProjection,ng_idx,2303,0.06278
merfish,7113,0.027248,RandomProjection,ng_idx,2701,0.03937
merfish,7113,0.027248,SCVI,ng_idx,1404,0.21546
merfish,7113,0.027248,SCVI,ng_idx,2303,0.22424
merfish,7113,0.027248,SCVI,ng_idx,2701,0.22583
merfish,7113,0.0406617,Geneformer,ng_idx,1404,0.16839
merfish,7113,0.0406617,Geneformer,ng_idx,2303,0.20903
merfish,7113,0.0406617,Geneformer,ng_idx,2701,0.13265
merfish,7113,0.0406617,PCA,ng_idx,1404,0.16697
merfish,7113,0.0406617,PCA,ng_idx,2303,0.17374
merfish,7113,0.0406617,PCA,ng_idx,2701,0.23195
merfish,7113,0.0406617,RandomProjection,ng_idx,1404,0.06378
merfish,7113,0.0406617,RandomProjection,ng_idx,2303,0.07044
merfish,7113,0.0406617,RandomProjection,ng_idx,2701,0.06378
merfish,7113,0.0406617,SCVI,ng_idx,1404,0.34591
merfish,7113,0.0406617,SCVI,ng_idx,2303,0.32787
merfish,7113,0.0406617,SCVI,ng_idx,2701,0.36644
merfish,7113,0.0606789,Geneformer,ng_idx,1404,0.22912
merfish,7113,0.0606789,Geneformer,ng_idx,2303,0.25785
merfish,7113,0.0606789,Geneformer,ng_idx,2701,0.27941
merfish,7113,0.0606789,PCA,ng_idx,1404,0.28579
merfish,7113,0.0606789,PCA,ng_idx,2303,0.29097
merfish,7113,0.0606789,PCA,ng_idx,2701,0.26855
merfish,7113,0.0606789,RandomProjection,ng_idx,1404,0.06458
merfish,7113,0.0606789,RandomProjection,ng_idx,2303,0.07459
merfish,7113,0.0606789,RandomProjection,ng_idx,2701,0.06458
merfish,7113,0.0606789,SCVI,ng_idx,1404,0.48512
merfish,7113,0.0606789,SCVI,ng_idx,2303,0.48431
merfish,7113,0.0606789,SCVI,ng_idx,2701,0.44805
merfish,7113,0.0905502,Geneformer,ng_idx,1404,0.42859
merfish,7113,0.0905502,Geneformer,ng_idx,2303,0.37946
merfish,7113,0.0905502,Geneformer,ng_idx,2701,0.36227
merfish,7113,0.0905502,PCA,ng_idx,1404,0.38568
merfish,7113,0.0905502,PCA,ng_idx,2303,0.34245
merfish,7113,0.0905502,PCA,ng_idx,2701,0.3849
merfish,7113,0.0905502,RandomProjection,ng_idx,1404,0.1361
merfish,7113,0.0905502,RandomProjection,ng_idx,2303,0.11852
merfish,7113,0.0905502,RandomProjection,ng_idx,2701,0.1361
merfish,7113,0.0905502,SCVI,ng_idx,1404,0.66787
merfish,7113,0.0905502,SCVI,ng_idx,2303,0.65588
merfish,7113,0.0905502,SCVI,ng_idx,2701,0.69124
merfish,7113,0.1351267,Geneformer,ng_idx,1404,0.4707
merfish,7113,0.1351267,Geneformer,ng_idx,2303,0.53185
merfish,7113,0.1351267,Geneformer,ng_idx,2701,0.52447
merfish,7113,0.1351267,PCA,ng_idx,1404,0.56387
merfish,7113,0.1351267,PCA,ng_idx,2303,0.56444
merfish,7113,0.1351267,PCA,ng_idx,2701,0.57144
merfish,7113,0.1351267,RandomProjection,ng_idx,1404,0.23926
merfish,7113,0.1351267,RandomProjection,ng_idx,2303,0.22173
merfish,7113,0.1351267,RandomProjection,ng_idx,2701,0.23926
merfish,7113,0.1351267,SCVI,ng_idx,1404,0.87599
merfish,7113,0.1351267,SCVI,ng_idx,2303,0.85872
merfish,7113,0.1351267,SCVI,ng_idx,2701,0.86183
merfish,7113,0.2016475,Geneformer,ng_idx,1404,0.64489
merfish,7113,0.2016475,Geneformer,ng_idx,2303,0.57132
merfish,7113,0.2016475,Geneformer,ng_idx,2701,0.57823
merfish,7113,0.2016475,PCA,ng_idx,1404,0.81911
merfish,7113,0.2016475,PCA,ng_idx,2303,0.84684
merfish,7113,0.2016475,PCA,ng_idx,2701,0.82476
merfish,7113,0.2016475,RandomProjection,ng_idx,1404,0.23126
merfish,7113,0.2016475,RandomProjection,ng_idx,2303,0.21887
merfish,7113,0.2016475,RandomProjection,ng_idx,2701,0.23126
merfish,7113,0.2016475,SCVI,ng_idx,1404,1.11834
merfish,7113,0.2016475,SCVI,ng_idx,2303,1.15295
merfish,7113,0.2016475,SCVI,ng_idx,2701,1.12205
merfish,7113,0.3009156,Geneformer,ng_idx,1404,0.70416
merfish,7113,0.3009156,Geneformer,ng_idx,2303,0.69275
merfish,7113,0.3009156,Geneformer,ng_idx,2701,0.66812
merfish,7113,0.3009156,PCA,ng_idx,1404,1.0727
merfish,7113,0.3009156,PCA,ng_idx,2303,1.15097
merfish,7113,0.3009156,PCA,ng_idx,2701,1.07735
merfish,7113,0.3009156,RandomProjection,ng_idx,1404,0.35046
merfish,7113,0.3009156,RandomProjection,ng_idx,2303,0.32254
merfish,7113,0.3009156,RandomProjection,ng_idx,2701,0.35046
merfish,7113,0.3009156,SCVI,ng_idx,1404,1.21582
merfish,7113,0.3009156,SCVI,ng_idx,2303,1.34577
merfish,7113,0.3009156,SCVI,ng_idx,2701,1.21052
merfish,7113,0.4490518,Geneformer,ng_idx,1404,0.95926
merfish,7113,0.4490518,Geneformer,ng_idx,2303,0.89854
merfish,7113,0.4490518,Geneformer,ng_idx,2701,0.85609
merfish,7113,0.4490518,PCA,ng_idx,1404,1.24062
merfish,7113,0.4490518,PCA,ng_idx,2303,1.29646
merfish,7113,0.4490518,PCA,ng_idx,2701,1.30569
merfish,7113,0.4490518,RandomProjection,ng_idx,1404,0.36551
merfish,7113,0.4490518,RandomProjection,ng_idx,2303,0.38486
merfish,7113,0.4490518,RandomProjection,ng_idx,2701,0.36551
merfish,7113,0.4490518,SCVI,ng_idx,1404,1.49013
merfish,7113,0.4490518,SCVI,ng_idx,2303,1.44745
merfish,7113,0.4490518,SCVI,ng_idx,2701,1.47197
merfish,7113,0.6701133,Geneformer,ng_idx,1404,0.86118
merfish,7113,0.6701133,Geneformer,ng_idx,2303,0.83939
merfish,7113,0.6701133,Geneformer,ng_idx,2701,0.87088
merfish,7113,0.6701133,PCA,ng_idx,1404,1.37605
merfish,7113,0.6701133,PCA,ng_idx,2303,1.41985
merfish,7113,0.6701133,PCA,ng_idx,2701,1.44464
merfish,7113,0.6701133,RandomProjection,ng_idx,1404,0.47139
merfish,7113,0.6701133,RandomProjection,ng_idx,2303,0.4527
merfish,7113,0.6701133,RandomProjection,ng_idx,2701,0.47139
merfish,7113,0.6701133,SCVI,ng_idx,1404,1.62036
merfish,7113,0.6701133,SCVI,ng_idx,2303,1.64038
merfish,7113,0.6701133,SCVI,ng_idx,2701,1.65053
merfish,7113,1.0,Geneformer,ng_idx,1404,1.12763
merfish,7113,1.0,Geneformer,ng_idx,2303,0.98937
merfish,7113,1.0,Geneformer,ng_idx,2701,0.9806
merfish,7113,1.0,PCA,ng_idx,1404,1.54757
merfish,7113,1.0,PCA,ng_idx,2303,1.61749
merfish,7113,1.0,PCA,ng_idx,2701,1.56654
merfish,7113,1.0,RandomProjection,ng_idx,1404,0.50802
merfish,7113,1.0,RandomProjection,ng_idx,2303,0.49535
merfish,7113,1.0,RandomProjection,ng_idx,2701,0.50802
merfish,7113,1.0,SCVI,ng_idx,1404,1.73802
merfish,7113,1.0,SCVI,ng_idx,2303,1.79133
merfish,7113,1.0,SCVI,ng_idx,2701,1.80958
merfish,14480,0.027248,Geneformer,ng_idx,1404,0.17112
merfish,14480,0.027248,Geneformer,ng_idx,2303,0.15037
merfish,14480,0.027248,Geneformer,ng_idx,2701,0.17078
merfish,14480,0.027248,PCA,ng_idx,1404,0.11248
merfish,14480,0.027248,PCA,ng_idx,2303,0.14869
merfish,14480,0.027248,PCA,ng_idx,2701,0.14468
merfish,14480,0.027248,RandomProjection,ng_idx,1404,0.03937
merfish,14480,0.027248,RandomProjection,ng_idx,2303,0.06278
merfish,14480,0.027248,RandomProjection,ng_idx,2701,0.03937
merfish,14480,0.027248,SCVI,ng_idx,1404,0.23125
merfish,14480,0.027248,SCVI,ng_idx,2303,0.28256
merfish,14480,0.027248,SCVI,ng_idx,2701,0.24837
merfish,14480,0.0406617,Geneformer,ng_idx,1404,0.18441
merfish,14480,0.0406617,Geneformer,ng_idx,2303,0.17362
merfish,14480,0.0406617,Geneformer,ng_idx,2701,0.17723
merfish,14480,0.0406617,PCA,ng_idx,1404,0.17992
merfish,14480,0.0406617,PCA,ng_idx,2303,0.1509
merfish,14480,0.0406617,PCA,ng_idx,2701,0.17754
merfish,14480,0.0406617,RandomProjection,ng_idx,1404,0.06378
merfish,14480,0.0406617,RandomProjection,ng_idx,2303,0.07044
merfish,14480,0.0406617,RandomProjection,ng_idx,2701,0.06378
merfish,14480,0.0406617,SCVI,ng_idx,1404,0.35012
merfish,14480,0.0406617,SCVI,ng_idx,2303,0.38959
merfish,14480,0.0406617,SCVI,ng_idx,2701,0.34009
merfish,14480,0.0606789,Geneformer,ng_idx,1404,0.37101
merfish,14480,0.0606789,Geneformer,ng_idx,2303,0.26396
merfish,14480,0.0606789,Geneformer,ng_idx,2701,0.28037
merfish,14480,0.0606789,PCA,ng_idx,1404,0.26573
merfish,14480,0.0606789,PCA,ng_idx,2303,0.27447
merfish,14480,0.0606789,PCA,ng_idx,2701,0.3007
merfish,14480,0.0606789,RandomProjection,ng_idx,1404,0.06458
merfish,14480,0.0606789,RandomProjection,ng_idx,2303,0.07459
merfish,14480,0.0606789,RandomProjection,ng_idx,2701,0.06458
merfish,14480,0.0606789,SCVI,ng_idx,1404,0.55007
merfish,14480,0.0606789,SCVI,ng_idx,2303,0.49054
merfish,14480,0.0606789,SCVI,ng_idx,2701,0.45923
merfish,14480,0.0905502,Geneformer,ng_idx,1404,0.36269
merfish,14480,0.0905502,Geneformer,ng_idx,2303,0.40224
merfish,14480,0.0905502,Geneformer,ng_idx,2701,0.40029
merfish,14480,0.0905502,PCA,ng_idx,1404,0.42596
merfish,14480,0.0905502,PCA,ng_idx,2303,0.36541
merfish,14480,0.0905502,PCA,ng_idx,2701,0.44895
merfish,14480,0.0905502,RandomProjection,ng_idx,1404,0.1361
merfish,14480,0.0905502,RandomProjection,ng_idx,2303,0.11852
merfish,14480,0.0905502,RandomProjection,ng_idx,2701,0.1361
merfish,14480,0.0905502,SCVI,ng_idx,1404,0.77869
merfish,14480,0.0905502,SCVI,ng_idx,2303,0.65546
merfish,14480,0.0905502,SCVI,ng_idx,2701,0.7295
merfish,14480,0.1351267,Geneformer,ng_idx,1404,0.71402
merfish,14480,0.1351267,Geneformer,ng_idx,2303,0.57008
merfish,14480,0.1351267,Geneformer,ng_idx,2701,0.6327
merfish,14480,0.1351267,PCA,ng_idx,1404,0.54822
merfish,14480,0.1351267,PCA,ng_idx,2303,0.55493
merfish,14480,0.1351267,PCA,ng_idx,2701,0.60127
merfish,14480,0.1351267,RandomProjection,ng_idx,1404,0.23926
merfish,14480,0.1351267,RandomProjection,ng_idx,2303,0.22173
merfish,14480,0.1351267,RandomProjection,ng_idx,2701,0.23926
merfish,14480,0.1351267,SCVI,ng_idx,1404,0.87865
merfish,14480,0.1351267,SCVI,ng_idx,2303,0.9241
merfish,14480,0.1351267,SCVI,ng_idx,2701,0.91625
merfish,14480,0.2016475,Geneformer,ng_idx,1404,0.7852
merfish,14480,0.2016475,Geneformer,ng_idx,2303,0.65942
merfish,14480,0.2016475,Geneformer,ng_idx,2701,0.73012
merfish,14480,0.2016475,PCA,ng_idx,1404,0.83836
merfish,14480,0.2016475,PCA,ng_idx,2303,0.8874
merfish,14480,0.2016475,PCA,ng_idx,2701,0.87925
merfish,14480,0.2016475,RandomProjection,ng_idx,1404,0.23126
merfish,14480,0.2016475,RandomProjection,ng_idx,2303,0.21887
merfish,14480,0.2016475,RandomProjection,ng_idx,2701,0.23126
merfish,14480,0.2016475,SCVI,ng_idx,1404,1.15405
merfish,14480,0.2016475,SCVI,ng_idx,2303,1.16507
merfish,14480,0.2016475,SCVI,ng_idx,2701,1.13222
merfish,14480,0.3009156,Geneformer,ng_idx,1404,0.78721
merfish,14480,0.3009156,Geneformer,ng_idx,2303,0.85811
merfish,14480,0.3009156,Geneformer,ng_idx,2701,0.80967
merfish,14480,0.3009156,PCA,ng_idx,1404,1.0798
merfish,14480,0.3009156,PCA,ng_idx,2303,1.11825
merfish,14480,0.3009156,PCA,ng_idx,2701,1.09616
merfish,14480,0.3009156,RandomProjection,ng_idx,1404,0.35046
merfish,14480,0.3009156,RandomProjection,ng_idx,2303,0.32254
merfish,14480,0.3009156,RandomProjection,ng_idx,2701,0.35046
merfish,14480,0.3009156,SCVI,ng_idx,1404,1.34232
merfish,14480,0.3009156,SCVI,ng_idx,2303,1.38539
merfish,14480,0.3009156,SCVI,ng_idx,2701,1.35502
merfish,14480,0.4490518,Geneformer,ng_idx,1404,0.99965
merfish,14480,0.4490518,Geneformer,ng_idx,2303,0.89908
merfish,14480,0.4490518,Geneformer,ng_idx,2701,0.88138
merfish,14480,0.4490518,PCA,ng_idx,1404,1.24351
merfish,14480,0.4490518,PCA,ng_idx,2303,1.28121
merfish,14480,0.4490518,PCA,ng_idx,2701,1.31418
merfish,14480,0.4490518,RandomProjection,ng_idx,1404,0.36551
merfish,14480,0.4490518,RandomProjection,ng_idx,2303,0.38486
merfish,14480,0.4490518,RandomProjection,ng_idx,2701,0.36551
merfish,14480,0.4490518,SCVI,ng_idx,1404,1.44996
merfish,14480,0.4490518,SCVI,ng_idx,2303,1.58107
merfish,14480,0.4490518,SCVI,ng_idx,2701,1.53982
merfish,14480,0.6701133,Geneformer,ng_idx,1404,1.0029
merfish,14480,0.6701133,Geneformer,ng_idx,2303,1.04349
merfish,14480,0.6701133,Geneformer,ng_idx,2701,1.00619
merfish,14480,0.6701133,PCA,ng_idx,1404,1.40441
merfish,14480,0.6701133,PCA,ng_idx,2303,1.46515
merfish,14480,0.6701133,PCA,ng_idx,2701,1.48827
merfish,14480,0.6701133,RandomProjection,ng_idx,1404,0.47139
merfish,14480,0.6701133,RandomProjection,ng_idx,2303,0.4527
merfish,14480,0.6701133,RandomProjection,ng_idx,2701,0.47139
merfish,14480,0.6701133,SCVI,ng_idx,1404,1.6213
merfish,14480,0.6701133,SCVI,ng_idx,2303,1.65728
merfish,14480,0.6701133,SCVI,ng_idx,2701,1.68009
merfish,14480,1.0,Geneformer,ng_idx,1404,0.96739
merfish,14480,1.0,Geneformer,ng_idx,2303,1.23447
merfish,14480,1.0,Geneformer,ng_idx,2701,1.13297
merfish,14480,1.0,PCA,ng_idx,1404,1.58091
merfish,14480,1.0,PCA,ng_idx,2303,1.59196
merfish,14480,1.0,PCA,ng_idx,2701,1.62676
merfish,14480,1.0,RandomProjection,ng_idx,1404,0.50802
merfish,14480,1.0,RandomProjection,ng_idx,2303,0.49535
merfish,14480,1.0,RandomProjection,ng_idx,2701,0.50802
merfish,14480,1.0,SCVI,ng_idx,1404,1.73235
merfish,14480,1.0,SCVI,ng_idx,2303,1.81416
merfish,14480,1.0,SCVI,ng_idx,2701,1.89178
merfish,29475,0.027248,Geneformer,ng_idx,1404,0.24733
merfish,29475,0.027248,Geneformer,ng_idx,2303,0.18403
merfish,29475,0.027248,Geneformer,ng_idx,2701,0.19618
merfish,29475,0.027248,PCA,ng_idx,1404,0.09709
merfish,29475,0.027248,PCA,ng_idx,2303,0.13115
merfish,29475,0.027248,PCA,ng_idx,2701,0.08001
merfish,29475,0.027248,RandomProjection,ng_idx,1404,0.03937
merfish,29475,0.027248,RandomProjection,ng_idx,2303,0.06278
merfish,29475,0.027248,RandomProjection,ng_idx,2701,0.03937
merfish,29475,0.027248,SCVI,ng_idx,1404,0.3148
merfish,29475,0.027248,SCVI,ng_idx,2303,0.28652
merfish,29475,0.027248,SCVI,ng_idx,2701,0.26701
merfish,29475,0.0406617,Geneformer,ng_idx,1404,0.20728
merfish,29475,0.0406617,Geneformer,ng_idx,2303,0.18153
merfish,29475,0.0406617,Geneformer,ng_idx,2701,0.19759
merfish,29475,0.0406617,PCA,ng_idx,1404,0.17008
merfish,29475,0.0406617,PCA,ng_idx,2303,0.18391
merfish,29475,0.0406617,PCA,ng_idx,2701,0.19116
merfish,29475,0.0406617,RandomProjection,ng_idx,1404,0.06378
merfish,29475,0.0406617,RandomProjection,ng_idx,2303,0.07044
merfish,29475,0.0406617,RandomProjection,ng_idx,2701,0.06378
merfish,29475,0.0406617,SCVI,ng_idx,1404,0.39648
merfish,29475,0.0406617,SCVI,ng_idx,2303,0.36437
merfish,29475,0.0406617,SCVI,ng_idx,2701,0.34687
merfish,29475,0.0606789,Geneformer,ng_idx,1404,0.31778
merfish,29475,0.0606789,Geneformer,ng_idx,2303,0.32414
merfish,29475,0.0606789,Geneformer,ng_idx,2701,0.35229
merfish,29475,0.0606789,PCA,ng_idx,1404,0.27659
merfish,29475,0.0606789,PCA,ng_idx,2303,0.26931
merfish,29475,0.0606789,PCA,ng_idx,2701,0.26304
merfish,29475,0.0606789,RandomProjection,ng_idx,1404,0.06458
merfish,29475,0.0606789,RandomProjection,ng_idx,2303,0.07459
merfish,29475,0.0606789,RandomProjection,ng_idx,2701,0.06458
merfish,29475,0.0606789,SCVI,ng_idx,1404,0.47214
merfish,29475,0.0606789,SCVI,ng_idx,2303,0.50705
merfish,29475,0.0606789,SCVI,ng_idx,2701,0.52359
merfish,29475,0.0905502,Geneformer,ng_idx,1404,0.46207
merfish,29475,0.0905502,Geneformer,ng_idx,2303,0.41871
merfish,29475,0.0905502,Geneformer,ng_idx,2701,0.42247
merfish,29475,0.0905502,PCA,ng_idx,1404,0.41107
merfish,29475,0.0905502,PCA,ng_idx,2303,0.34668
merfish,29475,0.0905502,PCA,ng_idx,2701,0.42393
merfish,29475,0.0905502,RandomProjection,ng_idx,1404,0.1361
merfish,29475,0.0905502,RandomProjection,ng_idx,2303,0.11852
merfish,29475,0.0905502,RandomProjection,ng_idx,2701,0.1361
merfish,29475,0.0905502,SCVI,ng_idx,1404,0.77857
merfish,29475,0.0905502,SCVI,ng_idx,2303,0.7744
merfish,29475,0.0905502,SCVI,ng_idx,2701,0.80684
merfish,29475,0.1351267,Geneformer,ng_idx,1404,0.71164
merfish,29475,0.1351267,Geneformer,ng_idx,2303,0.52315
merfish,29475,0.1351267,Geneformer,ng_idx,2701,0.55273
merfish,29475,0.1351267,PCA,ng_idx,1404,0.52239
merfish,29475,0.1351267,PCA,ng_idx,2303,0.56984
merfish,29475,0.1351267,PCA,ng_idx,2701,0.53
merfish,29475,0.1351267,RandomProjection,ng_idx,1404,0.23926
merfish,29475,0.1351267,RandomProjection,ng_idx,2303,0.22173
merfish,29475,0.1351267,RandomProjection,ng_idx,2701,0.23926
merfish,29475,0.1351267,SCVI,ng_idx,1404,0.9679
merfish,29475,0.1351267,SCVI,ng_idx,2303,0.93612
merfish,29475,0.1351267,SCVI,ng_idx,2701,0.93304
merfish,29475,0.2016475,Geneformer,ng_idx,1404,0.70013
merfish,29475,0.2016475,Geneformer,ng_idx,2303,0.74495
merfish,29475,0.2016475,Geneformer,ng_idx,2701,0.76705
merfish,29475,0.2016475,PCA,ng_idx,1404,0.81231
merfish,29475,0.2016475,PCA,ng_idx,2303,0.8658
