dataset,size,quality,size_rank,curve,step,loss,is_best_checkpoint
shendure,59948,0.0251984,medium,val,11000,4.637535095214844,False
shendure,59948,0.0251984,medium,val,12000,4.627425193786621,False
shendure,59948,0.0251984,medium,val,13000,4.568047046661377,False
shendure,59948,0.0251984,medium,val,14000,4.565146446228027,False
shendure,59948,0.0251984,medium,val,15000,4.605076313018799,False
shendure,59948,0.0251984,medium,val,16000,4.589341163635254,False
shendure,59948,0.0251984,medium,val,17000,4.536862373352051,False
shendure,59948,0.0251984,medium,val,18000,4.591092109680176,False
shendure,59948,0.0251984,medium,val,19000,4.528526306152344,False
shendure,59948,0.0251984,medium,val,20000,4.521810531616211,False
shendure,59948,0.0251984,medium,val,21000,4.509247303009033,False
shendure,59948,0.0251984,medium,val,22000,4.557085990905762,False
shendure,59948,0.0251984,medium,val,23000,4.4430341720581055,False
shendure,59948,0.0251984,medium,val,24000,4.461872100830078,False
shendure,59948,0.0251984,medium,val,25000,4.495469093322754,False
shendure,59948,0.0251984,medium,val,26000,4.492494106292725,False
shendure,59948,0.0251984,medium,val,27000,4.506732940673828,False
shendure,59948,0.0251984,medium,val,28000,4.464428424835205,False
shendure,59948,0.0251984,medium,val,23000,4.4430341720581055,True
shendure,59948,0.0465384,medium,train,1000,9.2859,False
shendure,59948,0.0465384,medium,train,2000,7.6508,False
shendure,59948,0.0465384,medium,train,3000,6.7026,False
shendure,59948,0.0465384,medium,train,4000,5.9292,False
shendure,59948,0.0465384,medium,train,5000,5.2474,False
shendure,59948,0.0465384,medium,train,6000,4.9345,False
shendure,59948,0.0465384,medium,train,7000,4.7362,False
shendure,59948,0.0465384,medium,train,8000,4.6116,False
shendure,59948,0.0465384,medium,train,9000,4.5086,False
shendure,59948,0.0465384,medium,val,1000,8.641098022460938,False
shendure,59948,0.0465384,medium,val,2000,7.11986780166626,False
shendure,59948,0.0465384,medium,val,3000,6.349059104919434,False
shendure,59948,0.0465384,medium,val,4000,5.482260227203369,False
shendure,59948,0.0465384,medium,val,5000,4.822205066680908,False
shendure,59948,0.0465384,medium,val,6000,4.522611141204834,False
shendure,59948,0.0465384,medium,val,7000,4.450445652008057,False
shendure,59948,0.0465384,medium,val,8000,4.286175727844238,False
shendure,59948,0.0465384,medium,val,9000,4.169647693634033,False
shendure,59948,0.0465384,medium,val,9000,4.169647693634033,True
shendure,59948,0.0859506,medium,train,1000,9.3071,False
shendure,59948,0.0859506,medium,train,2000,7.8434,False
shendure,59948,0.0859506,medium,train,3000,6.4424,False
shendure,59948,0.0859506,medium,train,4000,5.3383,False
shendure,59948,0.0859506,medium,train,5000,4.8153,False
shendure,59948,0.0859506,medium,train,6000,4.5707,False
shendure,59948,0.0859506,medium,train,7000,4.4275,False
shendure,59948,0.0859506,medium,train,8000,4.3384,False
shendure,59948,0.0859506,medium,train,9000,4.2658,False
shendure,59948,0.0859506,medium,train,10000,4.2191,False
shendure,59948,0.0859506,medium,train,11000,4.1838,False
shendure,59948,0.0859506,medium,train,12000,4.1603,False
shendure,59948,0.0859506,medium,train,13000,4.1215,False
shendure,59948,0.0859506,medium,train,14000,4.1069,False
shendure,59948,0.0859506,medium,train,15000,4.092,False
shendure,59948,0.0859506,medium,train,16000,4.0645,False
shendure,59948,0.0859506,medium,train,17000,4.0561,False
shendure,59948,0.0859506,medium,train,18000,4.0457,False
shendure,59948,0.0859506,medium,train,19000,4.0256,False
shendure,59948,0.0859506,medium,train,20000,4.0133,False
shendure,59948,0.0859506,medium,train,21000,4.0096,False
shendure,59948,0.0859506,medium,train,22000,4.0026,False
shendure,59948,0.0859506,medium,train,23000,3.9862,False
shendure,59948,0.0859506,medium,train,24000,3.9731,False
shendure,59948,0.0859506,medium,train,25000,3.9725,False
shendure,59948,0.0859506,medium,train,26000,3.9735,False
shendure,59948,0.0859506,medium,train,27000,3.9521,False
shendure,59948,0.0859506,medium,train,28000,3.9436,False
shendure,59948,0.0859506,medium,train,29000,3.9512,False
shendure,59948,0.0859506,medium,train,30000,3.9399,False
shendure,59948,0.0859506,medium,train,31000,3.9286,False
shendure,59948,0.0859506,medium,train,32000,3.9264,False
shendure,59948,0.0859506,medium,train,33000,3.9222,False
shendure,59948,0.0859506,medium,train,34000,3.9103,False
shendure,59948,0.0859506,medium,train,35000,3.9092,False
shendure,59948,0.0859506,medium,train,36000,3.9051,False
shendure,59948,0.0859506,medium,train,37000,3.8997,False
shendure,59948,0.0859506,medium,train,38000,3.8915,False
shendure,59948,0.0859506,medium,train,39000,3.884,False
shendure,59948,0.0859506,medium,train,40000,3.8891,False
shendure,59948,0.0859506,medium,train,41000,3.8836,False
shendure,59948,0.0859506,medium,train,42000,3.8721,False
shendure,59948,0.0859506,medium,train,43000,3.872,False
shendure,59948,0.0859506,medium,train,44000,3.8745,False
shendure,59948,0.0859506,medium,train,45000,3.8566,False
shendure,59948,0.0859506,medium,train,46000,3.859,False
shendure,59948,0.0859506,medium,train,47000,3.8596,False
shendure,59948,0.0859506,medium,val,1000,8.653579711914062,False
shendure,59948,0.0859506,medium,val,2000,7.235225677490234,False
shendure,59948,0.0859506,medium,val,3000,5.901734352111816,False
shendure,59948,0.0859506,medium,val,4000,5.010227680206299,False
shendure,59948,0.0859506,medium,val,5000,4.478318214416504,False
shendure,59948,0.0859506,medium,val,6000,4.301120758056641,False
shendure,59948,0.0859506,medium,val,7000,4.240746021270752,False
shendure,59948,0.0859506,medium,val,8000,4.171540260314941,False
shendure,59948,0.0859506,medium,val,9000,4.04838228225708,False
shendure,59948,0.0859506,medium,val,10000,3.986175775527954,False
shendure,59948,0.0859506,medium,val,11000,4.049317836761475,False
shendure,59948,0.0859506,medium,val,12000,3.9547462463378906,False
shendure,59948,0.0859506,medium,val,13000,3.9035801887512207,False
shendure,59948,0.0859506,medium,val,14000,3.874605417251587,False
shendure,59948,0.0859506,medium,val,15000,3.912163734436035,False
shendure,59948,0.0859506,medium,val,16000,3.838517189025879,False
shendure,59948,0.0859506,medium,val,17000,3.8249447345733643,False
shendure,59948,0.0859506,medium,val,18000,3.8901426792144775,False
shendure,59948,0.0859506,medium,val,19000,3.827683448791504,False
shendure,59948,0.0859506,medium,val,20000,3.799238681793213,False
shendure,59948,0.0859506,medium,val,21000,3.8212485313415527,False
shendure,59948,0.0859506,medium,val,22000,3.821474313735962,False
shendure,59948,0.0859506,medium,val,23000,3.7772510051727295,False
shendure,59948,0.0859506,medium,val,24000,3.759666681289673,False
shendure,59948,0.0859506,medium,val,25000,3.7704408168792725,False
shendure,59948,0.0859506,medium,val,26000,3.7893433570861816,False
shendure,59948,0.0859506,medium,val,27000,3.7602105140686035,False
shendure,59948,0.0859506,medium,val,28000,3.746643304824829,False
shendure,59948,0.0859506,medium,val,29000,3.7461602687835693,False
shendure,59948,0.0859506,medium,val,30000,3.7356479167938232,False
shendure,59948,0.0859506,medium,val,31000,3.741422414779663,False
shendure,59948,0.0859506,medium,val,32000,3.7351582050323486,False
shendure,59948,0.0859506,medium,val,33000,3.768798828125,False
shendure,59948,0.0859506,medium,val,34000,3.7222564220428467,False
shendure,59948,0.0859506,medium,val,35000,3.7214736938476562,False
shendure,59948,0.0859506,medium,val,36000,3.737356662750244,False
shendure,59948,0.0859506,medium,val,37000,3.7455413341522217,False
shendure,59948,0.0859506,medium,val,38000,3.733515739440918,False
shendure,59948,0.0859506,medium,val,39000,3.7061538696289062,False
shendure,59948,0.0859506,medium,val,40000,3.746147394180298,False
shendure,59948,0.0859506,medium,val,41000,3.724031686782837,False
shendure,59948,0.0859506,medium,val,42000,3.690356492996216,False
shendure,59948,0.0859506,medium,val,43000,3.7065281867980957,False
shendure,59948,0.0859506,medium,val,44000,3.727968692779541,False
shendure,59948,0.0859506,medium,val,45000,3.705075740814209,False
shendure,59948,0.0859506,medium,val,46000,3.696749448776245,False
shendure,59948,0.0859506,medium,val,47000,3.709721088409424,False
shendure,59948,0.0859506,medium,val,42000,3.690356492996216,True
shendure,59948,0.1587401,medium,train,1000,9.3949,False
shendure,59948,0.1587401,medium,train,2000,8.2739,False
shendure,59948,0.1587401,medium,train,3000,6.9695,False
shendure,59948,0.1587401,medium,train,4000,6.095,False
shendure,59948,0.1587401,medium,train,6000,4.5138,False
shendure,59948,0.1587401,medium,train,7000,4.2165,False
shendure,59948,0.1587401,medium,train,8000,4.0824,False
shendure,59948,0.1587401,medium,train,9000,3.9956,False
shendure,59948,0.1587401,medium,train,10000,3.9384,False
shendure,59948,0.1587401,medium,train,11000,3.9014,False
shendure,59948,0.1587401,medium,train,12000,3.8726,False
shendure,59948,0.1587401,medium,train,14000,3.8177,False
shendure,59948,0.1587401,medium,train,15000,3.8033,False
shendure,59948,0.1587401,medium,train,16000,3.7848,False
shendure,59948,0.1587401,medium,train,17000,3.7661,False
shendure,59948,0.1587401,medium,train,18000,3.7617,False
shendure,59948,0.1587401,medium,train,19000,3.7456,False
shendure,59948,0.1587401,medium,train,20000,3.732,False
shendure,59948,0.1587401,medium,train,22000,3.7196,False
shendure,59948,0.1587401,medium,train,23000,3.7129,False
shendure,59948,0.1587401,medium,train,24000,3.6997,False
shendure,59948,0.1587401,medium,train,25000,3.6949,False
shendure,59948,0.1587401,medium,train,26000,3.6908,False
shendure,59948,0.1587401,medium,train,27000,3.6808,False
shendure,59948,0.1587401,medium,train,28000,3.6701,False
shendure,59948,0.1587401,medium,train,30000,3.6681,False
shendure,59948,0.1587401,medium,train,31000,3.6558,False
shendure,59948,0.1587401,medium,train,32000,3.6534,False
shendure,59948,0.1587401,medium,train,33000,3.6505,False
shendure,59948,0.1587401,medium,train,34000,3.6385,False
shendure,59948,0.1587401,medium,train,35000,3.638,False
shendure,59948,0.1587401,medium,train,36000,3.6369,False
shendure,59948,0.1587401,medium,train,38000,3.6258,False
shendure,59948,0.1587401,medium,train,39000,3.619,False
shendure,59948,0.1587401,medium,train,40000,3.6197,False
shendure,59948,0.1587401,medium,train,41000,3.6153,False
shendure,59948,0.1587401,medium,train,42000,3.6095,False
shendure,59948,0.1587401,medium,train,43000,3.6093,False
shendure,59948,0.1587401,medium,train,44000,3.6095,False
shendure,59948,0.1587401,medium,train,46000,3.597,False
shendure,59948,0.1587401,medium,train,47000,3.6,False
shendure,59948,0.1587401,medium,train,48000,3.5921,False
shendure,59948,0.1587401,medium,train,49000,3.5865,False
shendure,59948,0.1587401,medium,train,50000,3.5863,False
shendure,59948,0.1587401,medium,train,51000,3.5883,False
shendure,59948,0.1587401,medium,train,52000,3.5799,False
shendure,59948,0.1587401,medium,train,54000,3.5758,False
shendure,59948,0.1587401,medium,train,55000,3.5779,False
shendure,59948,0.1587401,medium,train,56000,3.5692,False
shendure,59948,0.1587401,medium,train,57000,3.566,False
shendure,59948,0.1587401,medium,val,1000,8.822111129760742,False
shendure,59948,0.1587401,medium,val,2000,7.739823341369629,False
shendure,59948,0.1587401,medium,val,3000,6.6538848876953125,False
shendure,59948,0.1587401,medium,val,4000,6.103979587554932,False
shendure,59948,0.1587401,medium,val,6000,4.20768928527832,False
shendure,59948,0.1587401,medium,val,7000,4.061863899230957,False
shendure,59948,0.1587401,medium,val,8000,3.968149423599243,False
shendure,59948,0.1587401,medium,val,9000,3.82995867729187,False
shendure,59948,0.1587401,medium,val,10000,3.7749526500701904,False
shendure,59948,0.1587401,medium,val,11000,3.742891550064087,False
shendure,59948,0.1587401,medium,val,12000,3.7362613677978516,False
shendure,59948,0.1587401,medium,val,14000,3.655907154083252,False
shendure,59948,0.1587401,medium,val,15000,3.6799638271331787,False
shendure,59948,0.1587401,medium,val,16000,3.6392781734466553,False
shendure,59948,0.1587401,medium,val,17000,3.6323564052581787,False
shendure,59948,0.1587401,medium,val,18000,3.6290342807769775,False
shendure,59948,0.1587401,medium,val,19000,3.612873077392578,False
shendure,59948,0.1587401,medium,val,20000,3.612286329269409,False
shendure,59948,0.1587401,medium,val,22000,3.676657199859619,False
shendure,59948,0.1587401,medium,val,23000,3.5853629112243652,False
shendure,59948,0.1587401,medium,val,24000,3.5643954277038574,False
shendure,59948,0.1587401,medium,val,25000,3.566758632659912,False
shendure,59948,0.1587401,medium,val,26000,3.584533452987671,False
shendure,59948,0.1587401,medium,val,27000,3.576429605484009,False
shendure,59948,0.1587401,medium,val,28000,3.548609972000122,False
shendure,59948,0.1587401,medium,val,30000,3.5484631061553955,False
shendure,59948,0.1587401,medium,val,31000,3.5316004753112793,False
shendure,59948,0.1587401,medium,val,32000,3.5533132553100586,False
shendure,59948,0.1587401,medium,val,33000,3.53727388381958,False
shendure,59948,0.1587401,medium,val,34000,3.526000499725342,False
shendure,59948,0.1587401,medium,val,35000,3.5264132022857666,False
shendure,59948,0.1587401,medium,val,36000,3.5519604682922363,False
shendure,59948,0.1587401,medium,val,38000,3.5177876949310303,False
shendure,59948,0.1587401,medium,val,39000,3.5067999362945557,False
shendure,59948,0.1587401,medium,val,40000,3.5316030979156494,False
shendure,59948,0.1587401,medium,val,41000,3.5298657417297363,False
shendure,59948,0.1587401,medium,val,42000,3.507453680038452,False
shendure,59948,0.1587401,medium,val,43000,3.5166239738464355,False
shendure,59948,0.1587401,medium,val,44000,3.5041043758392334,False
shendure,59948,0.1587401,medium,val,46000,3.5024497509002686,False
shendure,59948,0.1587401,medium,val,47000,3.514688491821289,False
shendure,59948,0.1587401,medium,val,48000,3.509993314743042,False
shendure,59948,0.1587401,medium,val,49000,3.4919204711914062,False
shendure,59948,0.1587401,medium,val,50000,3.498098611831665,False
shendure,59948,0.1587401,medium,val,51000,3.500763177871704,False
shendure,59948,0.1587401,medium,val,52000,3.5009047985076904,False
shendure,59948,0.1587401,medium,val,54000,3.5103461742401123,False
shendure,59948,0.1587401,medium,val,55000,3.501814842224121,False
shendure,59948,0.1587401,medium,val,56000,3.4807510375976562,False
shendure,59948,0.1587401,medium,val,57000,3.4923272132873535,False
shendure,59948,0.1587401,medium,val,53000,3.479074239730835,True
shendure,59948,0.2931733,medium,train,1000,9.4919,False
shendure,59948,0.2931733,medium,train,2000,8.0487,False
shendure,59948,0.2931733,medium,train,3000,6.5752,False
shendure,59948,0.2931733,medium,train,4000,5.6273,False
shendure,59948,0.2931733,medium,train,5000,4.8317,False
shendure,59948,0.2931733,medium,train,6000,4.2751,False
shendure,59948,0.2931733,medium,train,7000,4.0075,False
shendure,59948,0.2931733,medium,train,8000,3.884,False
shendure,59948,0.2931733,medium,train,9000,3.7982,False
shendure,59948,0.2931733,medium,val,1000,8.909927368164062,False
shendure,59948,0.2931733,medium,val,2000,7.191320419311523,False
shendure,59948,0.2931733,medium,val,3000,6.046740531921387,False
shendure,59948,0.2931733,medium,val,4000,5.371862888336182,False
shendure,59948,0.2931733,medium,val,5000,4.44708776473999,False
shendure,59948,0.2931733,medium,val,6000,4.041996479034424,False
shendure,59948,0.2931733,medium,val,7000,3.893364906311035,False
shendure,59948,0.2931733,medium,val,8000,3.799257755279541,False
shendure,59948,0.2931733,medium,val,9000,3.7057602405548096,False
shendure,59948,0.2931733,medium,val,9000,3.7057602405548096,True
shendure,59948,0.5414548,medium,train,1000,9.5251,False
shendure,59948,0.5414548,medium,train,2000,8.334,False
shendure,59948,0.5414548,medium,train,3000,6.4757,False
shendure,59948,0.5414548,medium,train,4000,5.2692,False
shendure,59948,0.5414548,medium,train,5000,4.5493,False
shendure,59948,0.5414548,medium,train,6000,4.2472,False
shendure,59948,0.5414548,medium,train,7000,4.0855,False
shendure,59948,0.5414548,medium,train,8000,3.9962,False
shendure,59948,0.5414548,medium,train,9000,3.9381,False
shendure,59948,0.5414548,medium,train,10000,3.8903,False
shendure,59948,0.5414548,medium,train,11000,3.8577,False
shendure,59948,0.5414548,medium,train,12000,3.8269,False
shendure,59948,0.5414548,medium,train,13000,3.8057,False
shendure,59948,0.5414548,medium,train,14000,3.7848,False
shendure,59948,0.5414548,medium,train,15000,3.767,False
shendure,59948,0.5414548,medium,train,16000,3.7498,False
shendure,59948,0.5414548,medium,train,17000,3.7367,False
shendure,59948,0.5414548,medium,train,18000,3.7246,False
shendure,59948,0.5414548,medium,train,19000,3.7136,False
shendure,59948,0.5414548,medium,train,20000,3.7032,False
shendure,59948,0.5414548,medium,train,21000,3.6966,False
shendure,59948,0.5414548,medium,train,22000,3.6867,False
shendure,59948,0.5414548,medium,train,23000,3.6777,False
shendure,59948,0.5414548,medium,train,24000,3.6698,False
shendure,59948,0.5414548,medium,train,25000,3.6644,False
shendure,59948,0.5414548,medium,train,26000,3.6566,False
shendure,59948,0.5414548,medium,train,27000,3.653,False
shendure,59948,0.5414548,medium,train,28000,3.6461,False
shendure,59948,0.5414548,medium,train,29000,3.6402,False
shendure,59948,0.5414548,medium,train,30000,3.6347,False
shendure,59948,0.5414548,medium,train,31000,3.6305,False
shendure,59948,0.5414548,medium,train,32000,3.6238,False
shendure,59948,0.5414548,medium,train,33000,3.6201,False
shendure,59948,0.5414548,medium,train,34000,3.6169,False
shendure,59948,0.5414548,medium,train,35000,3.612,False
shendure,59948,0.5414548,medium,train,36000,3.6082,False
shendure,59948,0.5414548,medium,train,37000,3.6026,False
shendure,59948,0.5414548,medium,train,38000,3.6029,False
shendure,59948,0.5414548,medium,train,39000,3.5993,False
shendure,59948,0.5414548,medium,train,40000,3.5958,False
shendure,59948,0.5414548,medium,train,41000,3.5927,False
shendure,59948,0.5414548,medium,train,42000,3.5904,False
shendure,59948,0.5414548,medium,train,43000,3.5877,False
shendure,59948,0.5414548,medium,train,44000,3.5824,False
shendure,59948,0.5414548,medium,train,45000,3.5831,False
shendure,59948,0.5414548,medium,train,46000,3.5771,False
shendure,59948,0.5414548,medium,train,47000,3.5768,False
shendure,59948,0.5414548,medium,train,48000,3.5749,False
shendure,59948,0.5414548,medium,train,49000,3.5712,False
shendure,59948,0.5414548,medium,train,50000,3.5711,False
shendure,59948,0.5414548,medium,val,1000,8.905588150024414,False
shendure,59948,0.5414548,medium,val,2000,7.190945148468018,False
shendure,59948,0.5414548,medium,val,3000,5.811282157897949,False
shendure,59948,0.5414548,medium,val,4000,4.792679786682129,False
shendure,59948,0.5414548,medium,val,5000,4.354174613952637,False
shendure,59948,0.5414548,medium,val,6000,4.116324424743652,False
shendure,59948,0.5414548,medium,val,7000,3.9975368976593018,False
shendure,59948,0.5414548,medium,val,8000,3.944540500640869,False
shendure,59948,0.5414548,medium,val,9000,3.8947582244873047,False
shendure,59948,0.5414548,medium,val,10000,3.8497612476348877,False
shendure,59948,0.5414548,medium,val,11000,3.814133405685425,False
shendure,59948,0.5414548,medium,val,12000,3.808926820755005,False
shendure,59948,0.5414548,medium,val,13000,3.7758007049560547,False
shendure,59948,0.5414548,medium,val,14000,3.7504963874816895,False
shendure,59948,0.5414548,medium,val,15000,3.76320743560791,False
shendure,59948,0.5414548,medium,val,16000,3.7347192764282227,False
shendure,59948,0.5414548,medium,val,17000,3.7189013957977295,False
shendure,59948,0.5414548,medium,val,18000,3.704895496368408,False
shendure,59948,0.5414548,medium,val,19000,3.7128617763519287,False
shendure,59948,0.5414548,medium,val,20000,3.6940736770629883,False
shendure,59948,0.5414548,medium,val,21000,3.67531156539917,False
shendure,59948,0.5414548,medium,val,22000,3.684020757675171,False
shendure,59948,0.5414548,medium,val,23000,3.6732070446014404,False
shendure,59948,0.5414548,medium,val,24000,3.6740591526031494,False
shendure,59948,0.5414548,medium,val,25000,3.6440861225128174,False
shendure,59948,0.5414548,medium,val,26000,3.65696382522583,False
shendure,59948,0.5414548,medium,val,27000,3.6560184955596924,False
shendure,59948,0.5414548,medium,val,28000,3.6507885456085205,False
shendure,59948,0.5414548,medium,val,29000,3.642606496810913,False
shendure,59948,0.5414548,medium,val,30000,3.641279935836792,False
shendure,59948,0.5414548,medium,val,31000,3.6255416870117188,False
shendure,59948,0.5414548,medium,val,32000,3.621641159057617,False
shendure,59948,0.5414548,medium,val,33000,3.631392002105713,False
shendure,59948,0.5414548,medium,val,34000,3.6357126235961914,False
shendure,59948,0.5414548,medium,val,35000,3.6246695518493652,False
shendure,59948,0.5414548,medium,val,36000,3.6139118671417236,False
shendure,59948,0.5414548,medium,val,37000,3.619126319885254,False
shendure,59948,0.5414548,medium,val,38000,3.6056761741638184,False
shendure,59948,0.5414548,medium,val,39000,3.6077845096588135,False
shendure,59948,0.5414548,medium,val,40000,3.598335027694702,False
shendure,59948,0.5414548,medium,val,41000,3.6245429515838623,False
shendure,59948,0.5414548,medium,val,42000,3.6036083698272705,False
shendure,59948,0.5414548,medium,val,43000,3.5915117263793945,False
shendure,59948,0.5414548,medium,val,44000,3.591210126876831,False
shendure,59948,0.5414548,medium,val,45000,3.5853524208068848,False
shendure,59948,0.5414548,medium,val,46000,3.5900461673736572,False
shendure,59948,0.5414548,medium,val,47000,3.5927066802978516,False
shendure,59948,0.5414548,medium,val,48000,3.598093032836914,False
shendure,59948,0.5414548,medium,val,49000,3.5902256965637207,False
shendure,59948,0.5414548,medium,val,50000,3.5853796005249023,False
shendure,59948,0.5414548,medium,val,45000,3.5853524208068848,True
shendure,59948,1.0,medium,train,1000,9.4679,False
shendure,59948,1.0,medium,train,2000,7.9326,False
shendure,59948,1.0,medium,train,3000,6.202,False
shendure,59948,1.0,medium,train,4000,5.322,False
shendure,59948,1.0,medium,train,5000,4.751,False
shendure,59948,1.0,medium,train,6000,4.4401,False
shendure,59948,1.0,medium,train,7000,4.2688,False
shendure,59948,1.0,medium,train,8000,4.1713,False
shendure,59948,1.0,medium,train,9000,4.1075,False
shendure,59948,1.0,medium,train,10000,4.0644,False
shendure,59948,1.0,medium,train,11000,4.03,False
shendure,59948,1.0,medium,train,12000,4.0013,False
shendure,59948,1.0,medium,train,13000,3.9769,False
shendure,59948,1.0,medium,train,14000,3.9564,False
shendure,59948,1.0,medium,train,15000,3.9398,False
shendure,59948,1.0,medium,train,16000,3.9224,False
shendure,59948,1.0,medium,train,17000,3.9094,False
shendure,59948,1.0,medium,train,18000,3.8965,False
shendure,59948,1.0,medium,train,19000,3.8846,False
shendure,59948,1.0,medium,train,20000,3.8738,False
shendure,59948,1.0,medium,train,21000,3.8651,False
shendure,59948,1.0,medium,train,22000,3.8556,False
shendure,59948,1.0,medium,train,23000,3.8475,False
shendure,59948,1.0,medium,train,24000,3.839,False
shendure,59948,1.0,medium,train,25000,3.8351,False
shendure,59948,1.0,medium,train,26000,3.8269,False
shendure,59948,1.0,medium,train,27000,3.8222,False
shendure,59948,1.0,medium,train,28000,3.8161,False
shendure,59948,1.0,medium,train,29000,3.8097,False
shendure,59948,1.0,medium,train,30000,3.8045,False
shendure,59948,1.0,medium,train,31000,3.7982,False
shendure,59948,1.0,medium,train,32000,3.7958,False
shendure,59948,1.0,medium,train,33000,3.7912,False
shendure,59948,1.0,medium,train,34000,3.7846,False
shendure,59948,1.0,medium,train,35000,3.78,False
shendure,59948,1.0,medium,train,36000,3.7775,False
shendure,59948,1.0,medium,train,37000,3.7726,False
shendure,59948,1.0,medium,train,38000,3.7694,False
shendure,59948,1.0,medium,train,39000,3.7619,False
shendure,59948,1.0,medium,train,40000,3.7605,False
shendure,59948,1.0,medium,train,41000,3.7552,False
shendure,59948,1.0,medium,val,1000,8.83885383605957,False
shendure,59948,1.0,medium,val,2000,6.8228678703308105,False
shendure,59948,1.0,medium,val,3000,5.683816432952881,False
shendure,59948,1.0,medium,val,4000,4.986821174621582,False
shendure,59948,1.0,medium,val,5000,4.5518317222595215,False
shendure,59948,1.0,medium,val,6000,4.322782516479492,False
shendure,59948,1.0,medium,val,7000,4.208320140838623,False
shendure,59948,1.0,medium,val,8000,4.138572692871094,False
shendure,59948,1.0,medium,val,9000,4.082788467407227,False
shendure,59948,1.0,medium,val,10000,4.051239490509033,False
shendure,59948,1.0,medium,val,11000,4.0136871337890625,False
shendure,59948,1.0,medium,val,12000,3.983847141265869,False
shendure,59948,1.0,medium,val,13000,3.97147274017334,False
shendure,59948,1.0,medium,val,14000,3.956332206726074,False
shendure,59948,1.0,medium,val,15000,3.947514057159424,False
shendure,59948,1.0,medium,val,16000,3.9269776344299316,False
shendure,59948,1.0,medium,val,17000,3.918693780899048,False
shendure,59948,1.0,medium,val,18000,3.8968565464019775,False
shendure,59948,1.0,medium,val,19000,3.8818423748016357,False
shendure,59948,1.0,medium,val,20000,3.8833415508270264,False
shendure,59948,1.0,medium,val,21000,3.8854053020477295,False
shendure,59948,1.0,medium,val,22000,3.867981433868408,False
shendure,59948,1.0,medium,val,23000,3.8660531044006348,False
shendure,59948,1.0,medium,val,24000,3.855828285217285,False
shendure,59948,1.0,medium,val,25000,3.8502273559570312,False
shendure,59948,1.0,medium,val,26000,3.845907211303711,False
shendure,59948,1.0,medium,val,27000,3.8439042568206787,False
shendure,59948,1.0,medium,val,28000,3.8245463371276855,False
shendure,59948,1.0,medium,val,29000,3.833404779434204,False
shendure,59948,1.0,medium,val,30000,3.8323135375976562,False
shendure,59948,1.0,medium,val,31000,3.8170361518859863,False
shendure,59948,1.0,medium,val,32000,3.827394962310791,False
shendure,59948,1.0,medium,val,33000,3.823824405670166,False
shendure,59948,1.0,medium,val,34000,3.8125503063201904,False
shendure,59948,1.0,medium,val,35000,3.8178346157073975,False
shendure,59948,1.0,medium,val,36000,3.8102290630340576,False
shendure,59948,1.0,medium,val,37000,3.804485559463501,False
shendure,59948,1.0,medium,val,38000,3.7942025661468506,False
shendure,59948,1.0,medium,val,39000,3.7786855697631836,False
shendure,59948,1.0,medium,val,40000,3.789994478225708,False
shendure,59948,1.0,medium,val,41000,3.7911558151245117,False
shendure,59948,1.0,medium,val,39000,3.7786855697631836,True
shendure,10000000,0.004,large,train,1000,9.2544,False
shendure,10000000,0.004,large,train,2000,7.918,False
shendure,10000000,0.004,large,train,3000,7.1669,False
shendure,10000000,0.004,large,train,4000,6.822,False
shendure,10000000,0.004,large,train,5000,6.6889,False
shendure,10000000,0.004,large,train,6000,6.6109,False
shendure,10000000,0.004,large,train,7000,6.5146,False
shendure,10000000,0.004,large,train,8000,6.4363,False
shendure,10000000,0.004,large,train,9000,6.3821,False
shendure,10000000,0.004,large,train,10000,6.3645,False
shendure,10000000,0.004,large,train,11000,6.3175,False
shendure,10000000,0.004,large,train,12000,6.2974,False
shendure,10000000,0.004,large,train,13000,6.2758,False
shendure,10000000,0.004,large,train,14000,6.2545,False
shendure,10000000,0.004,large,train,15000,6.2463,False
shendure,10000000,0.004,large,train,16000,6.2276,False
shendure,10000000,0.004,large,train,17000,6.2006,False
shendure,10000000,0.004,large,train,18000,6.1867,False
shendure,10000000,0.004,large,train,19000,6.1782,False
shendure,10000000,0.004,large,train,20000,6.1736,False
shendure,10000000,0.004,large,train,21000,6.1593,False
shendure,10000000,0.004,large,train,22000,6.1512,False
shendure,10000000,0.004,large,train,23000,6.1582,False
shendure,10000000,0.004,large,train,24000,6.155,False
shendure,10000000,0.004,large,train,25000,6.1307,False
shendure,10000000,0.004,large,train,26000,6.128,False
shendure,10000000,0.004,large,train,27000,6.1179,False
shendure,10000000,0.004,large,val,1000,7.762195110321045,False
shendure,10000000,0.004,large,val,2000,6.788618087768555,False
shendure,10000000,0.004,large,val,3000,6.21778678894043,False
shendure,10000000,0.004,large,val,4000,6.14774227142334,False
shendure,10000000,0.004,large,val,5000,6.038389205932617,False
shendure,10000000,0.004,large,val,6000,6.058701992034912,False
shendure,10000000,0.004,large,val,7000,5.865364074707031,False
shendure,10000000,0.004,large,val,8000,5.834345817565918,False
shendure,10000000,0.004,large,val,9000,5.795578479766846,False
shendure,10000000,0.004,large,val,10000,5.952024936676025,False
shendure,10000000,0.004,large,val,11000,5.676278591156006,False
shendure,10000000,0.004,large,val,12000,5.690587043762207,False
shendure,10000000,0.004,large,val,13000,5.729881763458252,False
shendure,10000000,0.004,large,val,14000,5.730216979980469,False
