dataset,size,quality,method,metric,seed,mi_value,umis_per_cell,fitted_mi_value,I_max,I_max_err,u_bar,u_bar_err,A_fit,B_fit,fitted_mi_value_cell,A_cell,A_cell_err,B_cell,B_cell_err,C_cell,C_cell_err
shendure,16681,0.1587401,RandomProjection,author_day,42,0.28469,397,0.276057559957726,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26030447991849726,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,16681,0.1587401,SCVI,author_day,42,1.53174,397,1.6565756209892637,2.2292665471455706,0.11186652801932703,535.0100207678923,73.11326585886547,0.0018691238690533574,0.04109512270964433,1.5684078333002733,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,16681,0.2931733,Geneformer,author_day,42,1.6863,733,1.6841867994005921,1.9382973134114307,0.04646970601523495,342.7296166899705,18.83751018479525,0.0029177519283505315,0.042856788960115244,1.1034155787388737,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,16681,0.2931733,Geneformer,author_day,1404,1.59933,733,1.6841867994005921,1.9382973134114307,0.04646970601523495,342.7296166899705,18.83751018479525,0.0029177519283505315,0.042856788960115244,1.1034155787388737,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,16681,0.2931733,PCA,author_day,42,0.76372,733,0.814103023496248,1.2208197149290663,0.14098645703440937,820.6325739325754,136.69115617907633,0.0012185721500279634,0.00661999947900882,0.4963576362056866,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,16681,0.2931733,PCA,author_day,1404,0.77052,733,0.814103023496248,1.2208197149290663,0.14098645703440937,820.6325739325754,136.69115617907633,0.0012185721500279634,0.00661999947900882,0.4963576362056866,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,16681,0.2931733,RandomProjection,author_day,42,0.37989,733,0.38980792056959174,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26030447991849726,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,16681,0.2931733,SCVI,author_day,42,1.85375,733,1.8574840737881535,2.2292665471455706,0.11186652801932703,535.0100207678923,73.11326585886547,0.0018691238690533574,0.04109512270964433,1.5684078333002733,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,16681,0.5414548,Geneformer,author_day,42,1.79219,1354,1.787857950208328,1.9382973134114307,0.04646970601523495,342.7296166899705,18.83751018479525,0.0029177519283505315,0.042856788960115244,1.1034155787388737,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,16681,0.5414548,Geneformer,author_day,1404,1.76414,1354,1.787857950208328,1.9382973134114307,0.04646970601523495,342.7296166899705,18.83751018479525,0.0029177519283505315,0.042856788960115244,1.1034155787388737,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,16681,0.5414548,PCA,author_day,42,0.87017,1354,0.9553431444726153,1.2208197149290663,0.14098645703440937,820.6325739325754,136.69115617907633,0.0012185721500279634,0.00661999947900882,0.4963576362056866,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,16681,0.5414548,PCA,author_day,1404,0.89852,1354,0.9553431444726153,1.2208197149290663,0.14098645703440937,820.6325739325754,136.69115617907633,0.0012185721500279634,0.00661999947900882,0.4963576362056866,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,16681,0.5414548,RandomProjection,author_day,42,0.47579,1354,0.5039380735153965,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26030447991849726,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,16681,0.5414548,SCVI,author_day,42,1.99357,1354,2.001914021925345,2.2292665471455706,0.11186652801932703,535.0100207678923,73.11326585886547,0.0018691238690533574,0.04109512270964433,1.5684078333002733,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,16681,1.0,Geneformer,author_day,42,1.92434,2500,1.8523243256963167,1.9382973134114307,0.04646970601523495,342.7296166899705,18.83751018479525,0.0029177519283505315,0.042856788960115244,1.1034155787388737,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,16681,1.0,Geneformer,author_day,1404,1.85537,2500,1.8523243256963167,1.9382973134114307,0.04646970601523495,342.7296166899705,18.83751018479525,0.0029177519283505315,0.042856788960115244,1.1034155787388737,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,16681,1.0,PCA,author_day,42,1.14278,2500,1.0583746232048994,1.2208197149290663,0.14098645703440937,820.6325739325754,136.69115617907633,0.0012185721500279634,0.00661999947900882,0.4963576362056866,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,16681,1.0,PCA,author_day,1404,1.15376,2500,1.0583746232048994,1.2208197149290663,0.14098645703440937,820.6325739325754,136.69115617907633,0.0012185721500279634,0.00661999947900882,0.4963576362056866,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,16681,1.0,RandomProjection,author_day,42,0.62163,2500,0.6007248499080422,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26030447991849726,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,16681,1.0,SCVI,author_day,42,2.13837,2500,2.0963672511022047,2.2292665471455706,0.11186652801932703,535.0100207678923,73.11326585886547,0.0018691238690533574,0.04109512270964433,1.5684078333002733,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,59948,0.004,Geneformer,author_day,42,0.27634,10,0.2976805100207994,1.9904790211343122,0.09440583039976513,279.5211459148012,31.006740100010287,0.0035775468676162436,0.05649020023553453,1.1582969118748385,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,59948,0.004,PCA,author_day,42,0.04879,10,0.036960200962291426,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.004,PCA,author_day,1404,0.0855,10,0.036960200962291426,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.004,RandomProjection,author_day,42,0.00696,10,0.010942476534368174,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26083083312262434,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,59948,0.004,SCVI,author_day,42,0.29045,10,0.2867458534509378,2.139877794257799,0.162315511720134,367.4439597716028,71.35682706487006,0.0027215034385694725,0.05286201256988243,1.581421887946226,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,59948,0.0073875,Geneformer,author_day,42,0.48162,18,0.46102506318192155,1.9904790211343122,0.09440583039976513,279.5211459148012,31.006740100010287,0.0035775468676162436,0.05649020023553453,1.1582969118748385,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,59948,0.0073875,PCA,author_day,42,0.06761,18,0.06465152383144826,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.0073875,PCA,author_day,1404,0.1076,18,0.06465152383144826,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.0073875,RandomProjection,author_day,42,0.01974,18,0.01945883178082546,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26083083312262434,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,59948,0.0073875,SCVI,author_day,42,0.43596,18,0.4477992872150217,2.139877794257799,0.162315511720134,367.4439597716028,71.35682706487006,0.0027215034385694725,0.05286201256988243,1.581421887946226,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,59948,0.0136438,Geneformer,author_day,42,0.70717,34,0.6903462302335047,1.9904790211343122,0.09440583039976513,279.5211459148012,31.006740100010287,0.0035775468676162436,0.05649020023553453,1.1582969118748385,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,59948,0.0136438,PCA,author_day,42,0.17885,34,0.11567158815861853,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.0136438,PCA,author_day,1404,0.18823,34,0.11567158815861853,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.0136438,RandomProjection,author_day,42,0.06024,34,0.03589195449049819,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26083083312262434,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,59948,0.0136438,SCVI,author_day,42,0.72643,34,0.6781824808706461,2.139877794257799,0.162315511720134,367.4439597716028,71.35682706487006,0.0027215034385694725,0.05286201256988243,1.581421887946226,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,59948,0.0251984,Geneformer,author_day,42,0.98878,63,0.9477223164180063,1.9904790211343122,0.09440583039976513,279.5211459148012,31.006740100010287,0.0035775468676162436,0.05649020023553453,1.1582969118748385,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,59948,0.0251984,PCA,author_day,42,0.27552,63,0.1959419149561271,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.0251984,PCA,author_day,1404,0.29008,63,0.1959419149561271,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.0251984,RandomProjection,author_day,42,0.08253,63,0.06380174200276086,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26083083312262434,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,59948,0.0251984,SCVI,author_day,42,0.9721,63,0.9430840265710951,2.139877794257799,0.162315511720134,367.4439597716028,71.35682706487006,0.0027215034385694725,0.05286201256988243,1.581421887946226,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,59948,0.0465384,Geneformer,author_day,42,1.2257,116,1.2081131306919777,1.9904790211343122,0.09440583039976513,279.5211459148012,31.006740100010287,0.0035775468676162436,0.05649020023553453,1.1582969118748385,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,59948,0.0465384,PCA,author_day,42,0.3605,116,0.3130234570224403,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.0465384,PCA,author_day,1404,0.37583,116,0.3130234570224403,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.0465384,RandomProjection,author_day,42,0.10091,116,0.10940962514493603,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26083083312262434,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,59948,0.0465384,SCVI,author_day,42,1.2418,116,1.2192404758397208,2.139877794257799,0.162315511720134,367.4439597716028,71.35682706487006,0.0027215034385694725,0.05286201256988243,1.581421887946226,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,59948,0.0859506,Geneformer,author_day,42,1.3265,215,1.446705294871168,1.9904790211343122,0.09440583039976513,279.5211459148012,31.006740100010287,0.0035775468676162436,0.05649020023553453,1.1582969118748385,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,59948,0.0859506,PCA,author_day,42,0.40678,215,0.4682701946250801,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.0859506,PCA,author_day,1404,0.43982,215,0.4682701946250801,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.0859506,RandomProjection,author_day,42,0.18999,215,0.17996771763761743,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26083083312262434,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,59948,0.0859506,SCVI,author_day,42,1.43695,215,1.4818170709025247,2.139877794257799,0.162315511720134,367.4439597716028,71.35682706487006,0.0027215034385694725,0.05286201256988243,1.581421887946226,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,59948,0.1587401,Geneformer,author_day,42,1.62148,397,1.637449331694757,1.9904790211343122,0.09440583039976513,279.5211459148012,31.006740100010287,0.0035775468676162436,0.05649020023553453,1.1582969118748385,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,59948,0.1587401,PCA,author_day,42,0.63005,397,0.6441589447412595,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.1587401,PCA,author_day,1404,0.56887,397,0.6441589447412595,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.1587401,RandomProjection,author_day,42,0.28469,397,0.276057559957726,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26083083312262434,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,59948,0.1587401,SCVI,author_day,42,1.74464,397,1.7008205549354904,2.139877794257799,0.162315511720134,367.4439597716028,71.35682706487006,0.0027215034385694725,0.05286201256988243,1.581421887946226,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,59948,0.2931733,Geneformer,author_day,42,1.83611,733,1.7746592960940348,1.9904790211343122,0.09440583039976513,279.5211459148012,31.006740100010287,0.0035775468676162436,0.05649020023553453,1.1582969118748385,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,59948,0.2931733,PCA,author_day,42,0.74481,733,0.8161389451051528,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.2931733,PCA,author_day,1404,0.77649,733,0.8161389451051528,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.2931733,RandomProjection,author_day,42,0.37989,733,0.38980792056959174,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26083083312262434,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,59948,0.2931733,SCVI,author_day,42,1.65766,733,1.8651577866346443,2.139877794257799,0.162315511720134,367.4439597716028,71.35682706487006,0.0027215034385694725,0.05286201256988243,1.581421887946226,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,59948,0.5414548,Geneformer,author_day,42,1.90574,1354,1.8644700995821686,1.9904790211343122,0.09440583039976513,279.5211459148012,31.006740100010287,0.0035775468676162436,0.05649020023553453,1.1582969118748385,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,59948,0.5414548,PCA,author_day,42,0.93458,1354,0.9609191751945005,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.5414548,PCA,author_day,1404,0.94395,1354,0.9609191751945005,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,0.5414548,RandomProjection,author_day,42,0.47579,1354,0.5039380735153965,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26083083312262434,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,59948,0.5414548,SCVI,author_day,42,1.95814,1354,1.9766904836665735,2.139877794257799,0.162315511720134,367.4439597716028,71.35682706487006,0.0027215034385694725,0.05286201256988243,1.581421887946226,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,59948,1.0,Geneformer,author_day,42,1.88342,2500,1.9191146618809136,1.9904790211343122,0.09440583039976513,279.5211459148012,31.006740100010287,0.0035775468676162436,0.05649020023553453,1.1582969118748385,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,59948,1.0,PCA,author_day,42,1.08298,2500,1.0672875325928695,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,1.0,PCA,author_day,1404,1.17538,2500,1.0672875325928695,1.2364983398507856,0.14947094783506484,855.8344078224508,151.64301272305107,0.0011684503343869501,0.006487187296651653,0.49753981558648663,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,59948,1.0,RandomProjection,author_day,42,0.62163,2500,0.6007248499080422,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26083083312262434,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,59948,1.0,SCVI,author_day,42,2.19931,2500,2.0463969917098734,2.139877794257799,0.162315511720134,367.4439597716028,71.35682706487006,0.0027215034385694725,0.05286201256988243,1.581421887946226,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,215443,0.004,Geneformer,author_day,42,0.23296,10,0.29469419025687227,2.0364288064908,0.10210041350267098,303.68397057577926,36.632807613532414,0.003292896882584939,0.0554153959311261,1.1959307290105683,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,215443,0.004,PCA,author_day,42,0.07757,10,0.039328106090603644,1.2013429419501862,0.14638382959739132,755.2266512675018,129.8692079397072,0.0013241058142237083,0.007001695406280595,0.49795133065251973,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,215443,0.004,PCA,author_day,1404,0.08669,10,0.039328106090603644,1.2013429419501862,0.14638382959739132,755.2266512675018,129.8692079397072,0.0013241058142237083,0.007001695406280595,0.49795133065251973,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,215443,0.004,RandomProjection,author_day,42,0.00696,10,0.010942476534368174,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26102021892566896,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,215443,0.004,SCVI,author_day,42,0.33171,10,0.32562011391094714,2.2771821304356186,0.06906053854181596,384.3145120187149,31.981589666317664,0.002602035491054533,0.06113831562316174,1.5861550711259966,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,215443,0.0073875,Geneformer,author_day,42,0.47088,18,0.4575528472829745,2.0364288064908,0.10210041350267098,303.68397057577926,36.632807613532414,0.003292896882584939,0.0554153959311261,1.1959307290105683,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,215443,0.0073875,PCA,author_day,42,0.11424,18,0.06863211988117146,1.2013429419501862,0.14638382959739132,755.2266512675018,129.8692079397072,0.0013241058142237083,0.007001695406280595,0.49795133065251973,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,215443,0.0073875,PCA,author_day,1404,0.12184,18,0.06863211988117146,1.2013429419501862,0.14638382959739132,755.2266512675018,129.8692079397072,0.0013241058142237083,0.007001695406280595,0.49795133065251973,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,215443,0.0073875,RandomProjection,author_day,42,0.01974,18,0.01945883178082546,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26102021892566896,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,215443,0.0073875,SCVI,author_day,42,0.51137,18,0.5023446872086158,2.2771821304356186,0.06906053854181596,384.3145120187149,31.981589666317664,0.002602035491054533,0.06113831562316174,1.5861550711259966,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,215443,0.0136438,Geneformer,author_day,42,0.67212,34,0.6875149930721332,2.0364288064908,0.10210041350267098,303.68397057577926,36.632807613532414,0.003292896882584939,0.0554153959311261,1.1959307290105683,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,215443,0.0136438,PCA,author_day,42,0.1675,34,0.12227424490339082,1.2013429419501862,0.14638382959739132,755.2266512675018,129.8692079397072,0.0013241058142237083,0.007001695406280595,0.49795133065251973,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,215443,0.0136438,PCA,author_day,1404,0.20153,34,0.12227424490339082,1.2013429419501862,0.14638382959739132,755.2266512675018,129.8692079397072,0.0013241058142237083,0.007001695406280595,0.49795133065251973,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,215443,0.0136438,RandomProjection,author_day,42,0.06024,34,0.03589195449049819,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26102021892566896,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,215443,0.0136438,SCVI,author_day,42,0.75635,34,0.7500109894574818,2.2771821304356186,0.06906053854181596,384.3145120187149,31.981589666317664,0.002602035491054533,0.06113831562316174,1.5861550711259966,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
shendure,215443,0.0251984,Geneformer,author_day,42,1.00357,63,0.9475624368750767,2.0364288064908,0.10210041350267098,303.68397057577926,36.632807613532414,0.003292896882584939,0.0554153959311261,1.1959307290105683,44.928384026961126,11.113930997087857,0.29493092429019485,0.05596504930669554,1.2780442804140613,0.02850568155390532
shendure,215443,0.0251984,PCA,author_day,42,0.28478,63,0.20579320767822273,1.2013429419501862,0.14638382959739132,755.2266512675018,129.8692079397072,0.0013241058142237083,0.007001695406280595,0.49795133065251973,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,215443,0.0251984,PCA,author_day,1404,0.28773,63,0.20579320767822273,1.2013429419501862,0.14638382959739132,755.2266512675018,129.8692079397072,0.0013241058142237083,0.007001695406280595,0.49795133065251973,7.924413843374974,10.450924098482213,0.8249441395610354,0.4143548202717672,0.4981710642078078,0.0056261886369238685
shendure,215443,0.0251984,RandomProjection,author_day,42,0.08253,63,0.06380174200276086,0.783222677633508,0.12368496679974626,1273.4304878466355,182.07011472063758,0.0007852803977475009,0.002325796942114655,0.26102021892566896,2.298787952155812,18.004206895947885,0.7990820607846606,1.623716229075381,0.26112665701268123,0.007374162255259506
shendure,215443,0.0251984,SCVI,author_day,42,1.0643,63,1.029746182576648,2.2771821304356186,0.06906053854181596,384.3145120187149,31.981589666317664,0.002602035491054533,0.06113831562316174,1.5861550711259966,121.82991644171086,55.03928159500575,0.7906750742527681,0.6652745107960707,1.5888604037799263,0.04520159905200527
